column,records,values_count,min,median,max,mean,std
category,30,30,90.0,90.0,90.0,90.0,0.0
file,30,0,,,,,
MAE,30,30,0.523289127215543,0.5618861187662828,1.150078066179696,0.6184346111084469,0.1375229173452672
MAPE(%),30,30,9.548704871773218,10.109261616330674,20.856217028144613,11.344729281052498,2.6396982410396457
MASE_lag1,30,30,0.6824972617718577,0.7328371975281781,1.499983642251762,0.8065902896021835,0.17936358628059512
R2,30,30,-4.5481463797550346,-0.5276517129664604,-0.2051035952769169,-0.8780643683365222,0.901855596888912
RMSSE,30,30,0.5329406307799076,0.6000380848507291,1.1435116563841796,0.6520584011555209,0.13210906814479248
SMAPE(%),30,30,9.853855191028066,10.71110279703331,24.04289465453557,11.890965992627143,3.017913728122014
nMAE,30,30,0.09908808839816291,0.10639667157288563,0.21777451729751343,0.11710448436043318,0.026040829594894614
nRMSE,30,30,0.11676654130085659,0.13146749894876103,0.25054179272800947,0.14286507695552333,0.0289449106914071
