ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,custom,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,mate,wasserstein,dwd,matse,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,custom_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,mate_weighted,wasserstein_weighted,dwd_weighted,matse_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,lowest_series_mape,lowest_series_mape_name,highest_series_mape,highest_series_mape_name
72f57030d0dd004a857ce422040c7a3f,DatepartRegression,"{""regression_model"": {""model"": ""Adaboost"", ""model_params"": {""n_estimators"": 200, ""loss"": ""linear"", ""estimator"": null, ""learning_rate"": 1, ""max_depth"": 4}}, ""datepart_method"": ""simple_binarized"", ""polynomial_degree"": null, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""Scaler"", ""1"": ""Scaler""}, ""transformation_params"": {""0"": {}, ""1"": {}}}",0,4,10.298838842621436,0.5692355185205535,0.6599592180288288,1.0346741095137677,0.5692355185205535,0.0,-29.111694793002805,0.4799766762664823,39.19656742946362,0.5155701561351859,0.7809309418812274,1.0,0.4916666666666667,1.3750100135803223,0.6916666666666667,1.6196042478459718,0.47129202255386016,2.185669675791635,1.4722793629219997,0.15697490461289734,7.364411443367871,9.648111157907222,11.879556888081206,0.04655436434591376,10.298838842621436,0.5692355185205535,0.6599592180288288,1.0346741095137677,0.5692355185205535,0.0,0.4799766762664823,0.5155701561351859,0.7809309418812274,1.3750100135803223,0.6916666666666667,1.6196042478459718,0.47129202255386016,2.185669675791635,1.4722793629219997,0.15697490461289734,7.364411443367871,9.648111157907222,11.879556888081206,0.04655436434591376,1.0,0.4916666666666667,0.205175,16.771122893734052,10.107656729336352,Wh,10.107656729336352,Wh
