,Wh
2025-12-11,5.707330178512429
2025-12-12,5.722970629014445
2025-12-13,5.715722679944789
2025-12-14,5.7429749382762205
2025-12-15,5.687705852124664
2025-12-16,5.69198778382903
2025-12-17,5.6969179883822045
2025-12-18,5.700593125196373
2025-12-19,5.7075824280536835
2025-12-20,5.716177982626178
2025-12-21,5.723525594662047
2025-12-22,5.667541754142431
2025-12-23,5.671555158840456
2025-12-24,5.675310930054579
2025-12-25,5.628325944224598
2025-12-26,5.682924531422093
2025-12-27,5.6912825181533675
2025-12-28,5.698445238041472
2025-12-29,5.645114498420981
2025-12-30,5.649253321929993
2025-12-31,5.653154921046549
2026-01-01,6.891051647177245
2026-01-02,7.017908550484218
2026-01-03,7.102580558647599
2026-01-04,7.190339891676764
2026-01-05,7.149894281697175
2026-01-06,7.163579950133726
2026-01-07,7.173274378974386
2026-01-08,7.178579572677051
2026-01-09,7.186457126356341
2026-01-10,7.195462144639467
2026-01-11,7.2029743719698915
2026-01-12,7.147072751617297
2026-01-13,7.151123057038093
2026-01-14,7.154894781449663
2026-01-15,7.158456194364462
2026-01-16,7.165360943670204
2026-01-17,7.17388021392312
2026-01-18,7.181212388597179
2026-01-19,7.074679832779419
2026-01-20,7.126384759762172
2026-01-21,7.1299790160124
2026-01-22,7.133363106080279
2026-01-23,7.142927310110849
2026-01-24,7.151576161141084
2026-01-25,7.15905518056024
2026-01-26,7.103226500101623
2026-01-27,7.107259013803834
2026-01-28,7.1110319718168435
2026-01-29,7.114596554822973
2026-01-30,7.121500551380808
2026-01-31,7.130020026909778
2026-02-01,7.1486711415252175
2026-02-02,7.093313771671195
2026-02-03,7.097993667022
2026-02-04,7.102457680211568
2026-02-05,7.10612401709919
2026-02-06,7.11310898904181
2026-02-07,7.12167759350291
2026-02-08,7.1290229519687855
2026-02-09,7.073037225951084
2026-02-10,7.077048882645696
2026-02-11,7.080804322856515
2026-02-12,7.084357918262538
2026-02-13,7.091259139396175
2026-02-14,7.099776856146289
2026-02-15,7.107108305557813
2026-02-16,7.000575423242327
2026-02-17,7.052280203742964
2026-02-18,7.055874392621464
2026-02-19,7.0592584523078274
2026-02-20,7.068822642606153
2026-02-21,7.077471487368064
2026-02-22,7.084950503954464
2026-02-23,7.0291218222120335
2026-02-24,7.033154335330349
2026-02-25,7.036927293079073
2026-02-26,7.04049187596533
2026-02-27,7.0473958724687344
2026-02-28,7.055915347973046
2026-03-01,7.064791706058382
2026-03-02,7.008884746018855
2026-03-03,7.012984150226292
2026-03-04,7.0168350338923915
2026-03-05,7.020403357948184
2026-03-06,7.027315707203354
2026-03-07,7.035840244114492
2026-03-08,7.043173530801563
2026-03-09,6.987180565080286
2026-03-10,6.991188658259657
