category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
30,260429_112948/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_112948/60/forecast_Wh_metrics_60d.json,[2.4719798296501483],[45.51347711387874],[3.3633124947964093],[3.3106798819424266],[-28.35125965269327],[2.477691258452011],[63.50026377736383],"[""2025-12-30T00:00:00""]",[4.57906],[0.4644745466028443],[0.5165964526661816]
90,260429_112948/90/forecast_Wh_metrics_90d.json,[0.48739639222577147],[8.973715612237209],[0.6356843392898436],[0.7300139243925813],[-0.1214347506249287],[0.5141071517965295],[9.225494455261332],"[""2025-11-30T00:00:00""]",[5.85374],[0.0922915732165024],[0.1126401525916054]
120,260429_122351/120/forecast_Wh_metrics_120d.json,[0.5787611645387339],[10.530960168623608],[0.7092544080787887],[0.5373257380225714],[-0.08622974183885357],[0.5605893441426277],[10.75071439270336],"[""2025-10-31T00:00:00""]",[6.54126],[0.1058708801772805],[0.124901336353046]
30,260429_122351/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_122351/60/forecast_Wh_metrics_60d.json,[80.01860962116193],[1519.156920379262],[108.87127246227527],[107.16754152936525],[-25292.591116792897],[72.73426646298016],[174.19807441277712],"[""2025-12-30T00:00:00""]",[4.57906],[15.035158045298152],[15.165030717155485]
90,260429_122351/90/forecast_Wh_metrics_90d.json,[0.47721715805333176],[9.093097670927836],[0.6224081233543212],[0.7147676427129016],[-0.0001297149610433035],[0.4855062287062034],[9.029900041553782],"[""2025-11-30T00:00:00""]",[5.85374],[0.09036407118550979],[0.10637373064066132]
120,260429_132501/120/forecast_Wh_metrics_120d.json,[24.468817522773893],[460.1558194852937],[29.985800277968412],[22.717013924807308],[-3177.0951249529603],[30.322669988716076],[89.23239574032249],"[""2025-10-31T00:00:00""]",[6.54126],[4.4760004761168855],[6.756000703465827]
30,260429_132501/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_132501/60/forecast_Wh_metrics_60d.json,[0.6987076255502809],[12.494126197878893],[0.9506437144171096],[0.935767052596241],[-1.8066077028019625],[0.7661691708139731],[13.620183726766728],"[""2025-12-30T00:00:00""]",[4.57906],[0.13128420535346627],[0.15974559963212395]
90,260429_132501/90/forecast_Wh_metrics_90d.json,[0.656716687446053],[13.358166023772997],[0.8565194987458612],[0.9836189472541609],[-0.9747070454925948],[0.6822098386464165],[12.188521354672549],"[""2025-11-30T00:00:00""]",[5.85374],[0.12435343635832836],[0.14947121442698744]
120,260429_141851/120/forecast_Wh_metrics_120d.json,[2.364173265509385],[43.43580840334227],[2.8972232636945265],[2.1949142799094035],[-17.053187768316203],[2.285393263597101],[63.556544019572215],"[""2025-10-31T00:00:00""]",[6.54126],[0.43247045559899994],[0.5091938969194924]
30,260429_141851/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_141851/60/forecast_Wh_metrics_60d.json,[0.7549897743305342],[13.417608291444571],[1.0272197657085178],[1.0111447621731213],[-2.227064001703581],[0.821556821099884],[14.79547751870551],"[""2025-12-30T00:00:00""]",[4.57906],[0.14185938287837419],[0.17129387610184568]
90,260429_141851/90/forecast_Wh_metrics_90d.json,[0.645997754914047],[13.137777291836143],[0.8425393838882519],[0.9675643146639296],[-0.9160661529878029],[0.6720040495518064],[12.005874624560185],"[""2025-11-30T00:00:00""]",[5.85374],[0.12232373904755685],[0.1472351404161174]
120,260429_151559/120/forecast_Wh_metrics_120d.json,[0.5435098689303852],[10.03395728616388],[0.6660550050562376],[0.5045981992905906],[0.0337945350897737],[0.5287114771785844],[10.031634701600648],"[""2025-10-31T00:00:00""]",[6.54126],[0.0994224763759995],[0.1177988321304887]
30,260429_151559/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_151559/60/forecast_Wh_metrics_60d.json,[1.341525199749985],[24.346853394132044],[1.8252448552713065],[1.796681524929612],[-7.968688031303984],[1.3696142794307964],[28.704441383193846],"[""2025-12-30T00:00:00""]",[4.57906],[0.2520669066293921],[0.28556337512243024]
90,260429_151559/90/forecast_Wh_metrics_90d.json,[0.6352119702089524],[12.253349301653495],[0.8284720774138031],[0.9514095520398921],[-0.9264210027236968],[0.6738174329098211],[11.959032082367385],"[""2025-11-30T00:00:00""]",[5.85374],[0.12028138285722509],[0.14763245015483645]
120,260429_160853/120/forecast_Wh_metrics_120d.json,[1.0590351666666666],[19.34297988971173],[1.2978157594029764],[0.9832153354217322],[-2.7432417538112945],[1.0406577709167275],[22.277000035371223],"[""2025-10-31T00:00:00""]",[6.54126],[0.19372582699644697],[0.23186232066625093]
30,260429_160853/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_160853/60/forecast_Wh_metrics_60d.json,[2.481371480168294],[45.68941623525647],[3.3760905341459093],[3.323257957238882],[-28.571341673588915],[2.486963039884626],[63.84716150736479],"[""2025-12-30T00:00:00""]",[4.57906],[0.46623919798225516],[0.5185296109568468]
90,260429_160853/90/forecast_Wh_metrics_90d.json,[0.6472592014599482],[13.020098469873531],[0.844184619320584],[0.9694536875810731],[-0.9371637002850788],[0.6756935942930946],[11.99915546073369],"[""2025-11-30T00:00:00""]",[5.85374],[0.12256260188714024],[0.14804351447043662]
120,260429_171036/120/forecast_Wh_metrics_120d.json,[0.5992125863097294],[11.767802437551778],[0.7343170106363006],[0.5563129748484377],[-0.2130544661660314],[0.5924124048687119],[10.965445677335463],"[""2025-10-31T00:00:00""]",[6.54126],[0.1096119916347117],[0.1319916295472755]
30,260429_171036/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_171036/60/forecast_Wh_metrics_60d.json,[1.754938209713022],[32.092777346663965],[2.387724016809149],[2.350358427387022],[-13.910064451024896],[1.7659303752463023],[39.961512860637136],"[""2025-12-30T00:00:00""]",[4.57906],[0.32974546130816335],[0.36819493324509706]
90,260429_171036/90/forecast_Wh_metrics_90d.json,[0.6132084853811551],[12.440333159867713],[0.7997741409129658],[0.9184531113159479],[-0.7275938904622352],[0.6380981276903903],[11.444481357293109],"[""2025-11-30T00:00:00""]",[5.85374],[0.11611488457493545],[0.13980640070906802]
