group,rank,usage_weight,weight_method,score_column,score_value,model_name,model_parameters,transformation_parameters,ensemble,source,is_best,feature_name,raw_score,is_target,parameter_group,parameter_path,parameter_value
model_weights,129.0,0.0010159322313165592,inverse_rank_from_validation_score,Score,15.345568312610718,ETS,"{'damped_trend': False, 'trend': None, 'seasonal': None, 'seasonal_periods': None, 'method': 'least_squares'}","{'fillna': 'ffill', 'transformations': {'0': 'HPFilter', '1': 'AlignLastValue', '2': 'AlignLastValue', '3': 'MaxAbsScaler'}, 'transformation_params': {'0': {'part': 'trend', 'lamb': 6.25}, '1': {'rows': 84, 'lag': 2, 'method': 'additive', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '2': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'max', 'mean_type': 'arithmetic'}, '3': {}}}",0.0,model.results,False,,,,,,
model_weights,130.0,0.0010081173679987396,inverse_rank_from_validation_score,Score,15.360693491559049,SeasonalNaive,"{'method': 'median', 'lag_1': 52, 'lag_2': 1}","{'fillna': 'time', 'transformations': {'0': 'Detrend', '1': 'AlignLastValue', '2': 'AlignLastValue', '3': 'ShiftFirstValue', '4': 'bkfilter'}, 'transformation_params': {'0': {'model': 'Linear', 'phi': 1, 'window': 30, 'transform_dict': None}, '1': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': True, 'threshold': 1, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '2': {'rows': 84, 'lag': 1, 'method': 'additive', 'strength': 0.2, 'first_value_only': False, 'threshold': 10, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '3': {'rows': 1}, '4': {}}}",0.0,model.results,False,,,,,,
model_weights,131.0,0.0010004218155712683,inverse_rank_from_validation_score,Score,15.363155220083831,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'mixed_metric', 'models': {'f0394f72ac89e75b4bf574a1fbd7c120': {'Model': 'MetricMotif', 'ModelParameters': '{""window"": 10, ""point_method"": ""median"", ""distance_metric"": ""mse"", ""k"": 10, ""comparison_transformation"": {""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""BKBandpassFilter""}, ""transformation_params"": {""0"": {""low"": 7, ""high"": 28, ""K"": 1, ""lanczos_factor"": true, ""return_diff"": true, ""on_transform"": false, ""on_inverse"": true}}}, ""combination_transformation"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {}}}}', 'TransformationParameters': '{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""HPFilter""}, ""transformation_params"": {""0"": {""part"": ""trend"", ""lamb"": 6.25}}}'}, '48c434ef7ec0611e366bddd751064c98': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.1, ""amplitude_threshold"": null, ""eigenvalue_threshold"": null}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""HPFilter"", ""1"": ""AlignLastValue"", ""2"": ""bkfilter""}, ""transformation_params"": {""0"": {""part"": ""trend"", ""lamb"": 6.25}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""2"": {}}}'}, '258d1b0db63159ee709bdb162c95197c': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": null}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""HPFilter"", ""1"": ""AlignLastValue"", ""2"": ""Slice""}, ""transformation_params"": {""0"": {""part"": ""trend"", ""lamb"": 6.25}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""2"": {""method"": 0.5}}}'}, '026d3935b14f585b2b3995d1c26015a8': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Exp_Weighted_Mean"", ""window"": 28}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""AnomalyRemoval"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""method"": ""mad"", ""method_params"": {""distribution"": ""chi2"", ""alpha"": 0.05}, ""fillna"": ""rolling_mean_24"", ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 6}}}, ""isolated_only"": false, ""on_inverse"": true}, ""3"": {""rows"": 4, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, '17bee98457a21da13c0ea5fa3f12357f': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": null, ""changepoint_distance_end"": null, ""constant"": true}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""AlignLastValue"", ""2"": ""Slice""}, ""transformation_params"": {""0"": {""method"": ""remove"", ""std_threshold"": 4.5, ""fillna"": ""rolling_mean_24""}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""2"": {""method"": 0.5}}}'}}, 'point_method': 'kalman', 'model_weights': {}}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,132.0,0.0009928428624230011,inverse_rank_from_validation_score,Score,15.387185375453559,DMD,"{'rank': 1, 'alpha': 0.0, 'amplitude_threshold': None, 'eigenvalue_threshold': None}","{'fillna': 'rolling_mean_24', 'transformations': {'0': 'HPFilter', '1': 'AlignLastValue', '2': 'bkfilter'}, 'transformation_params': {'0': {'part': 'trend', 'lamb': 6.25}, '1': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': True, 'threshold': 1, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '2': {}}}",0.0,model.results,False,,,,,,
model_weights,133.0,0.0009853778784950085,inverse_rank_from_validation_score,Score,15.405907900139109,DMD,"{'rank': 4, 'alpha': 0.1, 'amplitude_threshold': None, 'eigenvalue_threshold': None}","{'fillna': 'cubic', 'transformations': {'0': 'ConvolutionFilter', '1': 'AlignLastValue', '2': 'PCA', '3': 'ScipyFilter'}, 'transformation_params': {'0': {'weight': [1.0, 0.5, 0.3333333333333333]}, '1': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 3, 'threshold_method': 'max', 'mean_type': 'arithmetic'}, '2': {'whiten': True, 'n_components': None}, '3': {'method': 'butter', 'method_args': {'N': 2, 'btype': 'lowpass', 'analog': False, 'output': 'sos', 'Wn': 0.08333333333333333}}}}",0.0,model.results,False,,,,,,
model_weights,134.0,0.000978024312237583,inverse_rank_from_validation_score,Score,15.410212716805844,DMD,"{'rank': 1, 'alpha': 1, 'amplitude_threshold': None, 'eigenvalue_threshold': None}","{'fillna': 'ffill', 'transformations': {'0': 'AlignLastValue', '1': 'CenterSplit', '2': 'AlignLastValue', '3': 'ShiftFirstValue', '4': 'bkfilter'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 0.5, 'first_value_only': False, 'threshold': 1, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '1': {'fillna': 'akima', 'center': 'median'}, '2': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 10, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '3': {'rows': 7}, '4': {}}}",0.0,model.results,False,,,,,,
model_weights,135.0,0.00097077968770249,inverse_rank_from_validation_score,Score,15.418806462417068,BasicLinearModel,"{'datepart_method': 'simple_2', 'changepoint_spacing': 180, 'changepoint_distance_end': 60, 'regression_type': 'User', 'lambda_': 10000, 'trend_phi': None, 'holiday_countries_used': False}","{'fillna': 'ffill_mean_biased', 'transformations': {'0': 'bkfilter', '1': 'bkfilter'}, 'transformation_params': {'0': {}, '1': {}}}",0.0,model.results,False,,,,,,
model_weights,136.0,0.000963641601763501,inverse_rank_from_validation_score,Score,15.461530316684756,DatepartRegression,"{'regression_model': {'model': 'MLP', 'model_params': {'hidden_layer_sizes': [100, 100, 100], 'max_iter': 250, 'activation': 'tanh', 'solver': 'sgd', 'early_stopping': False, 'learning_rate_init': 0.0001, 'alpha': 0.0001}}, 'datepart_method': 'simple_2', 'polynomial_degree': None, 'holiday_countries_used': False, 'lags': None, 'forward_lags': 4, 'regression_type': 'User'}","{'fillna': 'rolling_mean_24', 'transformations': {'0': 'HPFilter', '1': 'SeasonalDifference', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'part': 'trend', 'lamb': 6.25}, '1': {'lag_1': 28, 'method': 20}, '2': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 10, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}}}",0.0,model.results,False,,,,,,
model_weights,137.0,0.000956607721458658,inverse_rank_from_validation_score,Score,15.469688608350573,BasicLinearModel,"{'datepart_method': 'anchored_warped_fourier:us_school', 'changepoint_spacing': 28, 'changepoint_distance_end': 60, 'regression_type': 'User', 'lambda_': 10000, 'trend_phi': None, 'holiday_countries_used': True}","{'fillna': 'ffill', 'transformations': {'0': 'ClipOutliers', '1': 'Detrend', '2': 'bkfilter', '3': 'AlignLastValue'}, 'transformation_params': {'0': {'method': 'clip', 'std_threshold': 4, 'fillna': None}, '1': {'model': 'GLS', 'phi': 1, 'window': None, 'transform_dict': None}, '2': {}, '3': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 3, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}}}",0.0,model.results,False,,,,,,
model_weights,138.0,0.000949675781448088,inverse_rank_from_validation_score,Score,15.488971124054503,ETS,"{'damped_trend': False, 'trend': 'multiplicative', 'seasonal': None, 'seasonal_periods': None, 'method': 'least_squares'}","{'fillna': 'zero', 'transformations': {'0': 'CenterLastValue', '1': 'Slice', '2': 'AlignLastValue', '3': 'ShiftFirstValue'}, 'transformation_params': {'0': {'rows': 5}, '1': {'method': 100}, '2': {'rows': 4, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 10, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '3': {'rows': 1}}}",0.0,model.results,False,,,,,,
