,Wh
2025-11-01,4.787048035614511
2025-11-02,4.826204591009283
2025-11-03,4.864573001258821
2025-11-04,4.902048101217588
2025-11-05,4.93852717424146
2025-11-06,4.973910233726907
2025-11-07,5.008100297167326
2025-11-08,5.041003651975348
2025-11-09,5.07253011234253
2025-11-10,5.102593266432382
2025-11-11,5.131110713229208
2025-11-12,5.1580042883935615
2025-11-13,5.183200278505266
2025-11-14,5.206629623106778
2025-11-15,5.228228103993098
2025-11-16,5.247936521229409
2025-11-17,5.265700855413981
2025-11-18,5.281472415741598
2025-11-19,5.295207973461669
2025-11-20,5.306869880365231
2025-11-21,5.316426171976072
2025-11-22,5.323850655163133
2025-11-23,5.329122979934071
2025-11-24,5.3322286952131615
2025-11-25,5.333159288450702
2025-11-26,5.331912208955311
2025-11-27,5.328490874885203
2025-11-28,5.32290466387925
2025-11-29,5.3151688873535266
2025-11-30,5.305304748533784
2025-12-01,5.293339284338876
2025-12-02,5.279305291274455
2025-12-03,5.263241235540018
2025-12-04,5.245191147595734
2025-12-05,5.225204501478013
2025-12-06,5.203336079194607
2025-12-07,5.1796458205709435
2025-12-08,5.154198658959216
2025-12-09,5.127064343260594
2025-12-10,5.098317246748323
2025-12-11,5.068036163215757
2025-12-12,5.0363040910080485
2025-12-13,5.003208005529447
2025-12-14,4.968838620849771
2025-12-15,4.933290141063439
2025-12-16,4.8966600020826005
2025-12-17,4.859048604572074
2025-12-18,4.820559038758098
2025-12-19,4.781296801865194
2025-12-20,4.741369508955599
2025-12-21,4.700886597963865
2025-12-22,4.659959029735091
2025-12-23,4.618698983888948
2025-12-24,4.577219551343153
2025-12-25,4.535634424339111
2025-12-26,4.494057584819396
2025-12-27,4.45260299201116
2025-12-28,4.4113842700718155
2025-12-29,4.370514396653121
2025-12-30,4.330105393237288
2025-12-31,4.290268018093883
2026-01-01,4.251111462699112
2026-01-02,4.212743052449573
2026-01-03,4.175267952490805
2026-01-04,4.138788879466934
2026-01-05,4.103405819981488
2026-01-06,4.069215756541069
2026-01-07,4.036312401733046
2026-01-08,4.004785941365864
2026-01-09,3.9747227872760127
2026-01-10,3.9462053404791857
2026-01-11,3.9193117653148324
2026-01-12,3.8941157752031272
2026-01-13,3.870686430601616
2026-01-14,3.8490879497152957
2026-01-15,3.8293795324789848
2026-01-16,3.811615198294413
2026-01-17,3.795843637966797
2026-01-18,3.7821080802467253
2026-01-19,3.7704461733431622
2026-01-20,3.760889881732323
2026-01-21,3.753465398545261
2026-01-22,3.748193073774323
2026-01-23,3.7450873584952324
2026-01-24,3.7441567652576926
2026-01-25,3.7454038447530835
2026-01-26,3.7488251788231914
2026-01-27,3.7544113898291442
2026-01-28,3.7621471663548673
2026-01-29,3.7720113051746105
2026-01-30,3.7839767693695174
2026-01-31,3.798010762433939
2026-02-01,3.814074818168376
2026-02-02,3.8321249061126603
2026-02-03,3.8521115522303817
2026-02-04,3.8739799745137864
2026-02-05,3.8976702331374518
2026-02-06,3.9231173947491786
2026-02-07,3.9502517104478008
2026-02-08,3.9789988069600715
2026-02-09,4.009279890492636
2026-02-10,4.041011962700345
2026-02-11,4.074108048178947
2026-02-12,4.108477432858623
2026-02-13,4.144025912644955
2026-02-14,4.180656051625793
2026-02-15,4.21826744913632
2026-02-16,4.256757014950295
2026-02-17,4.296019251843201
2026-02-18,4.3359465447527965
2026-02-19,4.376429455744528
2026-02-20,4.417357023973304
2026-02-21,4.458617069819446
2026-02-22,4.500096502365242
2026-02-23,4.5416816293692825
2026-02-24,4.583258468888999
2026-02-25,4.624713061697236
2026-02-26,4.665931783636579
2026-02-27,4.706801657055273
2026-02-28,4.747210660471107
