ds,yhat,yhat_lower,yhat_upper
2014-04-09,23.992901067893676,17.674430697986928,30.04143004745358
2014-04-10,23.999540323037635,18.05370348671673,30.49376059112444
2014-04-11,23.98063318287341,17.907187050358065,30.276355191564157
2014-04-12,24.00752768138689,17.75818040456871,29.482024521734033
2014-04-13,24.014473665271566,17.66475978644142,30.08869696738378
2014-04-14,23.993021895062483,17.49305623844325,29.99842874126896
2014-04-15,23.97742829733573,17.930101878373154,29.977068919611884
2014-04-16,23.995221606332567,17.78594236907258,29.652580359760837
2014-04-17,24.00186086147664,18.028146265420364,30.073193190328304
2014-04-18,23.982953721312366,18.0913892300593,30.360973357932732
2014-04-19,24.009848219825876,17.644961959088594,29.641835682399687
2014-04-20,24.01679420371052,17.908506347124188,30.055610898772848
2014-04-21,23.995342433501445,17.947297701672785,29.964733968282996
2014-04-22,23.979748835774686,17.945209434896807,30.177448644588175
2014-04-23,23.997542144771536,17.92188154505319,29.836159400748695
2014-04-24,24.004181399915574,18.152614721892853,30.14449365428748
2014-04-25,23.98527425975133,17.753525472502012,29.816532403037215
2014-04-26,24.012168758264792,17.90285937849698,30.116890203961937
2014-04-27,24.01911474214948,17.425285159432168,29.80965469557121
2014-04-28,23.99766297194041,17.79752051137998,30.282680361931305
2014-04-29,23.98206937421366,17.538282950485932,29.81648367570541
2014-04-30,23.9998626832105,17.823773697712515,30.331712985211507
2014-05-01,24.00650193835453,18.044659239407245,30.339169577573458
2014-05-02,23.987594798190294,18.58552588474145,30.372522228368283
2014-05-03,24.014489296703722,17.952895926931912,30.18420149254156
2014-05-04,24.021435280588435,17.788729790076953,30.438162875209148
2014-05-05,23.99998351037937,18.057758078312663,30.046423757495532
2014-05-06,23.98438991265263,18.254903714818226,30.324988705255315
2014-05-07,24.00218322164947,17.94214918897371,30.012137355984347
2014-05-08,24.008822476793497,17.82866525232372,30.19794150262773
2014-05-09,23.989915336629245,17.539461161046013,30.160454161836366
2014-05-10,24.01680983514269,18.361627066846342,30.054320518404527
2014-05-11,24.023755819027397,17.708582099758537,30.286537914513435
2014-05-12,24.0023040488183,18.239208202832597,30.51302310318512
2014-05-13,23.98671045109157,17.984173864352787,30.335307435767184
2014-05-14,24.004503760088426,18.221725584613672,29.955974503430095
2014-05-15,24.01114301523245,18.08134783432813,29.7609993850241
2014-05-16,23.992235875068214,18.208015215414157,29.959341831445546
2014-05-17,24.019130373581678,17.92115664183093,30.00493654966366
2014-05-18,24.02607635746635,17.84817708676984,30.239612449367947
2014-05-19,24.004624587257325,17.791581465096538,29.733484765944887
2014-05-20,23.989030989530548,17.83482400554285,30.805292269058594
2014-05-21,24.00682429852737,17.90651685225743,29.573237374663957
2014-05-22,24.0134635536714,17.994160569194744,30.014054811134528
2014-05-23,23.99455641350717,18.005319539946157,29.810036274113124
2014-05-24,24.02145091202061,17.732855358142942,29.960459796613772
2014-05-25,24.02839689590531,18.139183476208633,30.34334898300384
2014-05-26,24.00694512569625,17.9222910053108,29.88949724804402
2014-05-27,23.99135152796949,18.061031166088295,30.226551069065582
2014-05-28,24.009144836966364,17.77036619697437,30.605109623847763
2014-05-29,24.015784092110355,17.672582847073286,30.116177163423977
2014-05-30,23.996876951946128,18.303637928955446,30.159336747294116
2014-05-31,24.023771450459588,18.150843355962273,30.451615746501925
2014-06-01,24.03071743434429,17.905421317830566,30.02501030156069
2014-06-02,24.009265664135185,17.757897941047755,30.273508191980014
2014-06-03,23.99367206640849,18.026373718492405,30.250838223622516
2014-06-04,24.011465375405322,18.372052050659075,30.06042299556199
2014-06-05,24.01810463054932,17.74533551788192,30.17619203479521
2014-06-06,23.999197490385086,17.529707914533155,29.906898446027387
2014-06-07,24.026091988898575,17.87498834425173,30.263819423657562
2014-06-08,24.033037972783227,18.214522980866253,30.159943638971317
2014-06-09,24.011586202574218,17.824265052946945,29.859430375231465
2014-06-10,23.995992604847416,18.18689234669957,29.942252198048383
2014-06-11,24.013785913844288,17.947096371984838,29.663156936579906
2014-06-12,24.02042516898829,17.87417298106826,30.360455100753875
2014-06-13,24.001518028824048,17.652370434564634,29.889023200910515
2014-06-14,24.028412527337547,17.90180073906479,29.80616224241211
2014-06-15,24.035358511222185,18.308222715884753,30.058676695495954
2014-06-16,24.013906741013177,18.006774864204726,30.591168659595667
2014-06-17,23.998313143286392,17.794775284993054,30.27460981999273
2014-06-18,24.01610645228328,18.15343481579168,29.756261464036545
2014-06-19,24.022745707427227,17.806815516658308,30.46506972336778
2014-06-20,24.003838567263003,17.511784415674715,29.569185353578483
2014-06-21,24.030733065776477,17.990611747541674,30.0475929011187
2014-06-22,24.03767904966114,18.062879484054108,30.354683579874564
2014-06-23,24.016227279452103,17.735007785891348,30.043390017595694
2014-06-24,24.000633681725365,17.91871876192336,30.086854443216485
2014-06-25,24.018426990722226,18.30634184771965,30.48107627747396
