ds,yhat,yhat_lower,yhat_upper
2005-04-27,23.716951183974242,17.227090963946548,29.353674311572853
2005-04-28,23.723258460084423,17.92779469712136,29.442728519123865
2005-04-29,23.704019340886397,17.76520955263207,30.129144535792044
2005-04-30,23.73058186036605,17.577444098420017,30.099610697319555
2005-05-01,23.73719586521695,17.88578143465501,30.220394429013627
2005-05-02,23.71541211597407,17.94844494259389,29.966904245988697
2005-05-03,23.699486539213545,17.690106471768072,29.736866493987584
2005-05-04,23.7169478691766,17.692155530267847,29.603904244368774
2005-05-05,23.723255145286835,17.282195585637634,29.58655432962225
2005-05-06,23.704016026088787,17.469839032430222,29.593290519705935
2005-05-07,23.73057854556846,17.711531810442537,30.154312025351928
2005-05-08,23.737192550419316,17.87671356971098,30.069935175957948
2005-05-09,23.715408801176427,17.29685516135393,29.551365744116136
2005-05-10,23.69948322441593,17.162116194957513,29.824457803718197
2005-05-11,23.716944554378998,17.656383348782335,30.112731383610505
2005-05-12,23.723251830489197,17.70731184210729,30.021914542277784
2005-05-13,23.70401271129117,17.71673318368028,29.799085841896456
2005-05-14,23.730575230770874,17.758137620688846,29.99327898941666
2005-05-15,23.737189235621717,17.98301051119135,30.075546316880622
2005-05-16,23.715405486378852,17.440602501435585,29.787633625151077
2005-05-17,23.69947990961833,17.234507457002476,29.942588594286626
2005-05-18,23.716941239581388,17.715312132755606,29.58641958061953
2005-05-19,23.723248515691562,17.230076109109405,29.855847256372204
2005-05-20,23.70400939649356,16.99845051633036,29.822330640561315
2005-05-21,23.730571915973222,17.66321066933411,29.879676153928532
2005-05-22,23.737185920824103,17.57267374610875,29.731998198000337
2005-05-23,23.715402171581236,17.629199455344004,29.82108825878656
2005-05-24,23.69947659482073,17.31156571447188,29.778288932952726
2005-05-25,23.716937924783814,17.508150737408542,29.570406866417922
2005-05-26,23.72324520089397,17.244167109697276,29.60930850274346
2005-05-27,23.704006081695944,17.534015727943377,29.605107131970573
2005-05-28,23.73056860117563,17.913114584302164,30.011265645104945
2005-05-29,23.73718260602649,17.766926825097155,29.89583716389298
2005-05-30,23.71539885678363,17.536010312578313,29.69438058351635
2005-05-31,23.699473280023085,17.69311199903004,29.528710595547892
2005-06-01,23.716934609986172,17.617623875019735,29.854192891576698
2005-06-02,23.723241886096357,17.981009585773894,29.717015145320847
2005-06-03,23.704002766898334,17.36226744311316,29.453848904701903
2005-06-04,23.730565286378038,17.737147379476557,29.77980634613315
2005-06-05,23.73717929122886,17.20908689399952,29.88967904979492
2005-06-06,23.715395541986084,17.507882792085702,29.518557020155132
2005-06-07,23.699469965225486,17.288321177956135,30.220942023437047
2005-06-08,23.71693129518857,17.40655706836987,29.830909590641838
2005-06-09,23.723238571298737,17.61699623566068,29.905290898634654
2005-06-10,23.70399945210072,17.52366276057105,30.035230824095482
2005-06-11,23.730561971580396,17.577984563809654,30.232101409429763
2005-06-12,23.73717597643126,17.33051281363998,30.1147951544985
2005-06-13,23.71539222718844,17.700143600807717,29.391635550427303
2005-06-14,23.69946665042789,17.88659605050677,29.828742055478354
2005-06-15,23.716927980390963,17.749846759489568,29.987270052893876
2005-06-16,23.723235256501177,17.260859455157455,29.71963401532269
2005-06-17,23.703996137303115,17.030991045972474,29.98068732053319
2005-06-18,23.7305586567828,17.457255889920063,30.05862091013092
2005-06-19,23.737172661633647,17.42762603929403,29.555198618013918
2005-06-20,23.7153889123908,17.256668181074385,29.513592627376223
2005-06-21,23.699463335630288,17.41571700126981,30.00440153311713
2005-06-22,23.716924665593346,17.845491464974188,29.58046542496209
2005-06-23,23.72323194170356,17.584214450357152,30.232422172363385
2005-06-24,23.7039928225055,17.689243679120462,30.26027517701832
2005-06-25,23.73055534198521,17.6815313309554,29.446716084998055
2005-06-26,23.737169346836072,17.750461483713515,29.8765970433963
2005-06-27,23.71538559759325,17.482321254266274,29.596903743204884
2005-06-28,23.699460020832642,17.606506130726476,29.76920081093924
2005-06-29,23.716921350795744,17.334369298645807,30.458761933725544
2005-06-30,23.72322862690594,17.872376320381427,29.426602428067618
2005-07-01,23.703989507707888,17.41248479355926,29.607867906539443
2005-07-02,23.730552027187617,17.427309700996197,29.608568314670276
2005-07-03,23.737166032038456,17.79987136644762,29.459125374719406
2005-07-04,23.71538228279561,17.94854008686193,30.079841206977115
2005-07-05,23.699456706035043,17.839379650148327,29.509263840580132
2005-07-06,23.716918035998138,17.74861560452795,29.517248897409846
2005-07-07,23.723225312108323,17.74579913873419,29.82992985979165
2005-07-08,23.70398619291028,17.757185223660272,29.13265983458147
2005-07-09,23.73054871238997,17.584693231652636,29.558314836000473
2005-07-10,23.737162717240842,17.37482467607052,30.01416700245535
2005-07-11,23.715378967997967,17.47844078325085,29.78271456049644
2005-07-12,23.699453391237444,17.98318246873876,30.02274549100029
2005-07-13,23.716914721200435,17.528601084547933,29.661191862101646
2005-07-14,23.723221997310713,17.48353723993235,29.799592143207523
2005-07-15,23.703982878112665,17.520311331586885,29.921244274527385
2005-07-16,23.730545397592383,17.898461407254853,30.235638689197955
2005-07-17,23.737159402443226,17.156729683738018,29.877789989798984
2005-07-18,23.715375653200326,17.153609188798058,30.14321141594257
2005-07-19,23.699450076439803,17.57829033083659,30.090477016835262
2005-07-20,23.716911406402858,17.54822413982708,29.97546633495049
2005-07-21,23.723218682513092,17.384376733986432,29.838919418989878
2005-07-22,23.703979563315055,17.67561713542799,30.012625495700707
2005-07-23,23.730542082794788,17.549640266091906,30.092765024900757
2005-07-24,23.73715608764563,17.959859294770993,29.866447623956628
