category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
120,6vB1-autoTs_WeatherToDayWh_260420_042604_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_042723_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_042836_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_042951_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043119_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043242_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043407_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043520_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043639_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043749_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_043916_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044044_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044203_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044315_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044436_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044604_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044732_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_044856_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045020_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045135_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045255_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045410_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045525_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045635_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045746_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_045856_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_050004_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_050111_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_050221_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
120,6vB1-autoTs_WeatherToDayWh_260420_050328_1/120/forecast_Wh_metrics_120d.json,[0.873282219982474],[15.751044057818877],[1.0701811074574057],[-2.2471972387427694],[0.969255619967571],[17.973231149714028],[0.15974665015127565],[0.21595366281319955]
