category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
60,6vB1-autoTs_WeatherToDayWh_260420_042604_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_042723_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_042836_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_042951_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043119_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043242_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043407_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043520_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043639_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043749_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_043916_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_044044_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
60,6vB1-autoTs_WeatherToDayWh_260420_044203_1/60/forecast_Wh_metrics_60d.json,[0.7716116124272012],[13.777698920939565],[1.049835013246729],[-2.348816775671393],[0.8369114502015632],[15.198043700186275],[0.1449825558998741],[0.17449530279246903]
