column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,0.5623428333333335,0.5623428333333335,0.5623428333333335,0.5623428333333335,0.0
MAPE(%),30,30,10.36354112648301,10.36354112648301,10.36354112648301,10.36354112648301,0.0
MASE_lag1,30,30,0.6891342367642386,0.6891342367642386,0.6891342367642386,0.6891342367642386,0.0
MASE_lastValue,30,30,0.522082849465818,0.522082849465818,0.522082849465818,0.522082849465818,0.0
R2,30,30,0.011237179315711443,0.011237179315711443,0.011237179315711443,0.011237179315711443,0.0
RMSSE,30,30,0.5348476072132988,0.5348476072132988,0.5348476072132988,0.5348476072132988,0.0
SMAPE(%),30,30,10.316519162752096,10.316519162752096,10.316519162752096,10.316519162752096,0.0
last_value_index,30,0,,,,,
last_value_value,30,30,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.10286752873931178,0.10286752873931178,0.10286752873931178,0.10286752873931178,0.0
nRMSE,30,30,0.11916598412754292,0.11916598412754292,0.11916598412754292,0.11916598412754292,0.0
