column,records,values_count,min,median,max,mean,std
category,30,30,30.0,30.0,30.0,30.0,0.0
file,30,0,,,,,
MAE,30,30,0.46126708927917476,0.46126708927917476,0.46126708927917476,0.46126708927917476,0.0
MAPE(%),30,30,8.189965462671434,8.189965462671434,8.189965462671434,8.189965462671434,0.0
MASE_lag1,30,30,0.645215260095497,0.645215260095497,0.645215260095497,0.645215260095497,0.0
R2,30,30,-0.2409162332419339,-0.2409162332419339,-0.2409162332419339,-0.2409162332419339,0.0
RMSSE,30,30,0.5162107658315512,0.5162107658315512,0.5162107658315512,0.5162107658315512,0.0
SMAPE(%),30,30,8.464094275084717,8.464094275084717,8.464094275084717,8.464094275084717,0.0
nMAE,30,30,0.08447051313607597,0.08447051313607597,0.08447051313607597,0.08447051313607597,0.0
nRMSE,30,30,0.10119221447614923,0.10119221447614923,0.10119221447614923,0.10119221447614923,0.0
