column,corr_with_Wh,abs_corr,weight
day_of_year_roll7,-0.7100289636922511,0.7100289636922511,0.025733134225238073
sin_DOY_k1_roll7,0.6617484605119963,0.6617484605119963,0.02398333424195453
season_autumn_roll7,-0.6266477103436257,0.6266477103436257,0.022711199777478337
day_of_year,-0.6152392779248583,0.6152392779248583,0.02229773111951674
dayofyear,-0.6152392779248583,0.6152392779248583,0.02229773111951674
month,-0.6065614738097451,0.6065614738097451,0.021983226909838727
cos_DOY_k1_roll7,-0.5651148113734247,0.5651148113734247,0.020481101528761675
dayofyear_sin,0.5483002395810733,0.5483002395810733,0.01987170155355162
cos_DOY_k1,-0.5481051057334974,0.5481051057334974,0.019864629439950158
dayofyear_cos,-0.5474766825461841,0.5474766825461841,0.01984185389267489
sin_DOY_k1,0.5474570511280233,0.5474570511280233,0.01984114240350417
Wh_lag1,0.5142844956748126,0.5142844956748126,0.018638890290248667
season_autumn,-0.5071744287891338,0.5071744287891338,0.01838120459730432
Wh_roll_mean_7,0.4932916119439691,0.4932916119439691,0.017878058377122995
Wh_roll_mean_14,0.48516166873885774,0.48516166873885774,0.017583409946652247
season_spring_roll7,0.4743176362300363,0.4743176362300363,0.01719039648049554
Wh_roll_mean_30,0.4726361797234665,0.4726361797234665,0.01712945650735352
Wh_roll_std_30,0.4724205953286682,0.4724205953286682,0.017121643217400725
Wh_roll_std_14,0.4220819706190099,0.4220819706190099,0.015297252026890112
Wh_lag14,0.39391590626619305,0.39391590626619305,0.014276447029276126
Wh_lag7,0.38342099388303225,0.38342099388303225,0.013896086504779205
Cloud Amount Sat_roll7,0.3725789545757545,0.3725789545757545,0.013503145276975416
season_spring,0.36253833103830896,0.36253833103830896,0.013139249258071375
month_6_roll7,0.35900275982763824,0.35900275982763824,0.013011111769068166
month_5,0.35220981521061884,0.35220981521061884,0.012764919339529284
Wh_lag30,0.3501143109502828,0.3501143109502828,0.012688973293440722
month_5_roll7,0.34801920329163416,0.34801920329163416,0.012613041621138271
month_11_roll7,-0.3471071810238472,0.3471071810238472,0.012579987770332911
Wh_roll_std_7,0.3413062201379617,0.3413062201379617,0.012369747184743858
UVI Max,0.33141190865542297,0.33141190865542297,0.01201115386184268
