column,records,values_count,min,median,max,mean,std
category,30,30,90.0,90.0,90.0,90.0,0.0
file,30,0,,,,,
MAE,30,30,0.5778211560725526,0.5778211560725526,0.5778211560725526,0.5778211560725526,0.0
MAPE(%),30,30,10.287398284481279,10.287398284481279,10.287398284481279,10.287398284481279,0.0
MASE_lag1,30,30,0.7536203912964711,0.7536203912964711,0.7536203912964711,0.7536203912964711,0.0
MASE_lastValue,30,30,0.8654505787687248,0.8654505787687248,0.8654505787687248,0.8654505787687248,0.0
R2,30,30,-0.6691925931210185,-0.6691925931210185,-0.6691925931210185,-0.6691925931210185,0.0
RMSSE,30,30,0.6272199521620364,0.6272199521620364,0.6272199521620364,0.6272199521620364,0.0
SMAPE(%),30,30,11.042140583814406,11.042140583814406,11.042140583814406,11.042140583814406,0.0
last_value_index,30,0,,,,,
last_value_value,30,30,5.85374,5.85374,5.85374,5.85374,0.0
nMAE,30,30,0.10941407113865437,0.10941407113865437,0.10941407113865437,0.10941407113865437,0.0
nRMSE,30,30,0.1374230077779442,0.1374230077779442,0.1374230077779442,0.1374230077779442,0.0
