column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,1.4984605766338013,1.4984605766338013,1.4984605766338013,1.4984605766338013,0.0
MAPE(%),30,30,29.261058926506774,29.261058926506774,29.261058926506774,29.261058926506774,0.0
MASE_lag1,30,30,1.8363183890488548,1.8363183890488548,1.8363183890488548,1.8363183890488548,0.0
MASE_lastValue,30,30,1.3911808265144912,1.3911808265144912,1.3911808265144912,1.3911808265144912,0.0
R2,30,30,-5.231574889028196,-5.231574889028196,-5.231574889028196,-5.231574889028196,0.0
RMSSE,30,30,1.3427120999814561,1.3427120999814561,1.3427120999814561,1.3427120999814561,0.0
SMAPE(%),30,30,24.728282023187123,24.728282023187123,24.728282023187123,24.728282023187123,0.0
last_value_index,30,0,,,,,
last_value_value,30,30,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.2741084749278448,0.2741084749278448,0.2741084749278448,0.2741084749278448,0.0
nRMSE,30,30,0.29916111923529515,0.29916111923529515,0.29916111923529515,0.29916111923529515,0.0
