,Wh
2026-01-10,5.092300050171102
2026-01-11,5.207069021046671
2026-01-12,5.26946194241629
2026-01-13,5.200953044476708
2026-01-14,5.121441405830572
2026-01-15,5.042534235880285
2026-01-16,5.207069021046671
2026-01-17,5.139810973700525
2026-01-18,5.251092374546336
2026-01-19,5.139810973700525
2026-01-20,5.073930482301148
2026-01-21,5.048650212450248
2026-01-22,5.069028158622869
2026-01-23,5.207069021046671
2026-01-24,5.092673565949913
2026-01-25,5.001139288920824
2026-01-26,5.001139288920824
2026-01-27,5.001139288920824
2026-01-28,5.207069021046671
2026-01-29,5.232349290897571
2026-01-30,5.232349290897571
2026-01-31,5.073930482301148
2026-02-01,5.159558097517247
2026-02-02,5.279860214426995
2026-02-03,5.279860214426995
2026-02-04,5.251092374546336
2026-02-05,5.04516264242049
2026-02-06,5.048650212450248
2026-02-07,5.048650212450248
2026-02-08,5.207069021046671
2026-02-09,5.092673565949913
2026-02-10,5.001139288920824
2026-02-11,5.001139288920824
2026-02-12,5.001139288920824
2026-02-13,5.207069021046671
2026-02-14,5.232349290897571
2026-02-15,5.232349290897571
2026-02-16,5.073930482301148
2026-02-17,5.159558097517247
2026-02-18,5.279860214426995
2026-02-19,5.279860214426995
2026-02-20,5.251092374546336
2026-02-21,5.04516264242049
2026-02-22,5.048650212450248
2026-02-23,5.048650212450248
2026-02-24,5.207069021046671
2026-02-25,5.092673565949913
2026-02-26,5.001139288920824
2026-02-27,5.001139288920824
2026-02-28,5.001139288920824
2026-03-01,5.207069021046671
2026-03-02,5.232349290897571
2026-03-03,5.232349290897571
2026-03-04,5.073930482301148
2026-03-05,5.159558097517247
2026-03-06,5.279860214426995
2026-03-07,5.279860214426995
2026-03-08,5.251092374546336
2026-03-09,5.04516264242049
2026-03-10,5.048650212450248
