column,corr_with_Wh,abs_corr,weight
Temperature,0.48752219349144277,0.48752219349144277,0.07000917557798692
TxSoil0cm,0.48421337440896906,0.48421337440896906,0.06953402244815353
TxSoil5cm,0.4774276488631808,0.4774276488631808,0.06855957849975211
TxSoil10cm,0.476652819159666,0.476652819159666,0.06844831138313548
T Min,0.46945942254611334,0.46945942254611334,0.06741532504273179
TxSoil20cm,0.4429104687972633,0.4429104687972633,0.06360284144869471
DHT11_temp,0.44125458328301786,0.44125458328301786,0.06336505293106102
TxSoil30cm,0.4250040780438297,0.4250040780438297,0.061031447426102024
T Max,0.42230625705889996,0.42230625705889996,0.06064403486205176
Td dew point,0.4213823236022031,0.4213823236022031,0.0605113561441271
TxSoil50cm,0.41041474182410087,0.41041474182410087,0.05893638916083926
UVI Max,0.4095680135059995,0.4095680135059995,0.0588147972573727
TxSoil100cm,0.29231684244940537,0.29231684244940537,0.04197729133289676
GloblRad,0.2898254269199808,0.2898254269199808,0.04161951901080396
SunshineRate,-0.24032272834989324,0.24032272834989324,0.034510831115063575
Cloud Amount Sat,0.23121251355993355,0.23121251355993355,0.03320258579762316
DHT11_humidity,0.21865071378453296,0.21865071378453296,0.031398685877184
LM35_tempC,0.19486170148240325,0.19486170148240325,0.027982535471477554
SunShine,-0.12838411474179612,0.12838411474179612,0.01843621921294253
