category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
90,260506_011357/90/forecast_Wh_metrics_90d.json,[0.49362116064570644],[9.484698492609718],[0.6438029627827021],[0.7393372753552754],[-0.04575505902162247],[0.4964569875207499],[9.335018073755425],"[""2025-11-30T00:00:00""]",[5.85374],[0.09347027227859575],[0.1087730264675215]
120,260506_052432/120/forecast_Wh_metrics_120d.json,[36.875776205045895],[695.0885754151425],[45.190155157698584],[34.23571738840363],[-5691.951832820594],[40.583803635893716],[165.22278943450243],"[""2025-10-31T00:00:00""]",[6.54126],[6.7455647048469904],[9.042218446312566]
30,260506_052432/30/forecast_Wh_metrics_30d.json,[0.697406608133125],[12.112196409032926],[0.9755245854676418],[0.9379842471065983],[-1.969183195853324],[0.7984988992296336],[13.255088974842904],"[""2026-01-29T00:00:00""]",[4.72749],[0.12771406289912174],[0.15652883902886527]
60,260506_052432/60/forecast_Wh_metrics_60d.json,[1.4434294382987491],[26.278921931790073],[1.9638931543685845],[1.9331601112034338],[-9.070884262817204],[1.4513348335247116],[31.24532343290148],"[""2025-12-30T00:00:00""]",[4.57906],[0.2712142817127656],[0.30260203892318444]
90,260506_052432/90/forecast_Wh_metrics_90d.json,[0.6221129366492149],[12.680694269601005],[0.8113877275364243],[0.9317900451103771],[-0.8330199779562086],[0.6572797308208381],[11.586482357252342],"[""2025-11-30T00:00:00""]",[5.85374],[0.1178009984429639],[0.14400906292844204]
120,260506_085551/120/forecast_Wh_metrics_120d.json,[1.0525303740152796],[18.64699251850645],[1.2898443315596593],[0.977176242396415],[-2.5036257116796627],[1.0067991627496427],[21.22916980020348],"[""2025-10-31T00:00:00""]",[6.54126],[0.19253592662723004],[0.22431850012932847]
30,260506_085551/30/forecast_Wh_metrics_30d.json,[0.7333087891426889],[12.759373058867771],[1.0257441558564178],[0.9862712576267401],[-2.1300354490980182],[0.8198425468350827],[13.984733857596035],"[""2026-01-29T00:00:00""]",[4.72749],[0.1342887258721973],[0.16071281020721678]
60,260506_085551/60/forecast_Wh_metrics_60d.json,[1.3184230430638553],[23.910378611981116],[1.7938126521007],[1.765741205573901],[-7.727005542346239],[1.351034509334569],[28.13636912845831],"[""2025-12-30T00:00:00""]",[4.57906],[0.24772610917480417],[0.28168950936521686]
90,260506_085551/90/forecast_Wh_metrics_90d.json,[0.47800811111111113],[9.001161527530659],[0.6234397199766262],[0.7159523185843889],[-0.01485964008047369],[0.4890684320321595],[9.044848390747514],"[""2025-11-30T00:00:00""]",[5.85374],[0.0905138431231097],[0.10715420437030283]
120,260506_111705/120/forecast_Wh_metrics_120d.json,[2.2806062498654476],[41.5741046265669],[2.794814398264364],[2.117330103384689],[-14.233343689398763],[2.099334358312316],[56.949864757286036],"[""2025-10-31T00:00:00""]",[6.54126],[0.41718381571696256],[0.46773929890889965]
30,260506_111705/30/forecast_Wh_metrics_30d.json,[0.8024651183086523],[14.074171017833054],[1.1224792578117644],[1.0792837794309642],[-2.46407653152199],[0.8624810543150461],[15.44874404252033],"[""2026-01-29T00:00:00""]",[4.72749],[0.14695312519100656],[0.1690711887600254]
60,260506_111705/60/forecast_Wh_metrics_60d.json,[1.4420425163418298],[26.252964154136926],[1.9620061438472751],[1.9313026305858647],[-9.052417211397746],[1.4500035614997053],[31.208888448374676],"[""2025-12-30T00:00:00""]",[4.57906],[0.2709536849476194],[0.3023244698744557]
90,260506_111705/90/forecast_Wh_metrics_90d.json,[0.5246982293072668],[9.515347666029129],[0.6843350762211581],[0.7858839737184723],[-0.33400992106782956],[0.5607201592016765],[9.995017995484448],"[""2025-11-30T00:00:00""]",[5.85374],[0.0993549107442906],[0.12285299683724894]
120,260506_133434/120/forecast_Wh_metrics_120d.json,[2.078643835316807],[37.550774539542694],[2.547315530749606],[1.929826846256755],[-10.511783654769559],[1.8249682067343442],[47.76320121340206],"[""2025-10-31T00:00:00""]",[6.54126],[0.3802394941192366],[0.4066095265716426]
30,260506_133434/30/forecast_Wh_metrics_30d.json,[0.7566867177897495],[13.253679165113304],[1.058444941720154],[1.0177136451022817],[-2.2712542385343486],[0.8381330644506779],[14.568541121540601],"[""2026-01-29T00:00:00""]",[4.72749],[0.13856985859285537],[0.16429827975560093]
60,260506_133434/60/forecast_Wh_metrics_60d.json,[1.790718030654566],[32.77966256605486],[2.4364051255264902],[2.3982777234710184],[-14.301811776245936],[1.7889790064074382],[40.875170498131475],"[""2025-12-30T00:00:00""]",[4.57906],[0.33646833821436634],[0.37300055261193177]
90,260506_133434/90/forecast_Wh_metrics_90d.json,[0.9633573139389944],[17.63712198212991],[1.2564540225970253],[1.4428999979448671],[-2.993762135377792],[0.9701921092947736],[19.74615269374387],"[""2025-11-30T00:00:00""]",[5.85374],[0.18241776814767446],[0.2125677241646038]
120,260506_171258/120/forecast_Wh_metrics_120d.json,[1.132183282114609],[20.31101733809648],[1.3874565758621413],[1.0511265352848933],[-3.30485786581745],[1.115997962624859],[23.66633277728808],"[""2025-10-31T00:00:00""]",[6.54126],[0.2071065716632994],[0.2486483882641505]
30,260506_171258/30/forecast_Wh_metrics_30d.json,[0.6873899223754539],[12.041908604539655],[0.9615133571432228],[0.9245122017612536],[-1.6916772730230791],[0.7602690632088649],[13.100522283847054],"[""2026-01-29T00:00:00""]",[4.72749],[0.12587973609467631],[0.14903468737209022]
60,260506_171258/60/forecast_Wh_metrics_60d.json,[0.790721533855746],[14.235882880677645],[1.0758354832927561],[1.0589996904324936],[-2.531799797960162],[0.8594722421434933],[15.681019266747453],"[""2025-12-30T00:00:00""]",[4.57906],[0.14857322924788258],[0.17919920811028592]
90,260506_171258/90/forecast_Wh_metrics_90d.json,[0.5689837568809877],[10.247145720892004],[0.7420942570128831],[0.8522140744199818],[-0.5780028710333742],[0.6098464991477041],[10.889719077131131],"[""2025-11-30T00:00:00""]",[5.85374],[0.10774065400315377],[0.1336165087013626]
120,260506_193641/120/forecast_Wh_metrics_120d.json,[1.113488703873379],[20.375583635006475],[1.3645469322350787],[1.0337703637482365],[-3.4797456182978204],[1.1384413719372106],[23.485949958306215],"[""2025-10-31T00:00:00""]",[6.54126],[0.20368683382632918],[0.2536488611499103]
30,260506_193641/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260506_193641/60/forecast_Wh_metrics_60d.json,[1.357802267772108],[24.687485300723214],[1.847391017469242],[1.8184811209422855],[-7.88291207895557],[1.3630490932649295],[28.985314084862672],"[""2025-12-30T00:00:00""]",[4.57906],[0.2551252988132268],[0.28419453956924723]
90,260506_193641/90/forecast_Wh_metrics_90d.json,[1.925112807992967],[35.7678783737216],[2.5108188795138915],[2.8834008176457284],[-15.439465612621213],[1.968387002190205],[47.40520131611828],"[""2025-11-30T00:00:00""]",[5.85374],[0.3645322216226181],[0.4312708187607323]
120,260506_222701/120/forecast_Wh_metrics_120d.json,[1.0416479501923728],[18.545327354074598],[1.2765082483186045],[0.9670729272979008],[-2.546760141593763],[1.0129777423644537],[21.179199994204666],"[""2025-10-31T00:00:00""]",[6.54126],[0.19054524055638494],[0.22569511004658238]
30,260506_222701/30/forecast_Wh_metrics_30d.json,[0.6482431677655636],[11.214295292109927],[0.9067553133881698],[0.8718613683432604],[-1.589817679466675],[0.7457451205250354],[12.203735645629992],"[""2026-01-29T00:00:00""]",[4.72749],[0.11871090370588187],[0.14618757526133475]
60,260506_222701/60/forecast_Wh_metrics_60d.json,[0.8776291628639122],[17.544369610599293],[1.1940797792333362],[1.1753935766177919],[-3.1826761095592513],[0.935321536234781],[15.579605217388359],"[""2025-12-30T00:00:00""]",[4.57906],[0.16490280487617934],[0.1950137193538191]
90,260506_222701/90/forecast_Wh_metrics_90d.json,[0.620270970583297],[11.114010172903125],[0.8089853523849381],[0.9290311800514094],[-0.8842323268842596],[0.6663982774533201],[11.983915632951662],"[""2025-11-30T00:00:00""]",[5.85374],[0.1174522105800529],[0.14600692364776335]
120,260507_013023/120/forecast_Wh_metrics_120d.json,[15.008392488826537],[284.4155815503918],[18.392333803807592],[13.933892017475584],[-1063.2824348899035],[17.547386443456354],[76.59492886729137],"[""2025-10-31T00:00:00""]",[6.54126],[2.7454359763487712],[3.9096212569702384]
30,260507_013023/30/forecast_Wh_metrics_30d.json,[0.7844271540183633],[13.844848004225643],[1.097247954535089],[1.0550234323725194],[-2.4633169123162646],[0.8623864846529867],[15.25807531203281],"[""2026-01-29T00:00:00""]",[4.72749],[0.1436498847584147],[0.16905265037578493]
60,260507_013023/60/forecast_Wh_metrics_60d.json,[0.5962047548572235],[10.733147151763433],[0.8111809317441409],[0.7984867286330479],[-1.0718505210757834],[0.6582835853669903],[11.438715846522266],"[""2025-12-30T00:00:00""]",[4.57906],[0.11202434982406823],[0.13725154975984644]
90,260507_013023/90/forecast_Wh_metrics_90d.json,[0.504744898611352],[9.209708681300116],[0.6583110431294463],[0.7559982185541615],[-0.20370266077829058],[0.5326307686113257],[9.558865415479117],"[""2025-11-30T00:00:00""]",[5.85374],[0.09557662204497237],[0.1166986509363101]
120,260507_051239/120/forecast_Wh_metrics_120d.json,[0.9540407281789763],[16.80969066514201],[1.1691482314417636],[0.88573779614415],[-1.9164973952278817],[0.9185753559997434],[18.86887684191292],"[""2025-10-31T00:00:00""]",[6.54126],[0.1745195389842402],[0.20466191643513018]
30,260507_051239/30/forecast_Wh_metrics_30d.json,[0.738481923021474],[12.857729902806147],[1.0329802778314867],[0.9932289176630608],[-2.38795153872455],[0.8529516615857264],[14.21340528166502],"[""2026-01-29T00:00:00""]",[4.72749],[0.13523606697547322],[0.16720315264625044]
60,260507_051239/60/forecast_Wh_metrics_60d.json,[0.8975466623646804],[16.077257772346563],[1.2211790193373768],[1.202068739620689],[-3.4440277468066522],[0.9641002541259489],[18.042741410190917],"[""2025-12-30T00:00:00""]",[4.57906],[0.16864521872564467],[0.2010140567744494]
90,260507_051239/90/forecast_Wh_metrics_90d.json,[2.7553056178900484],[51.90712175904376],[3.5935937548727255],[4.126849314233568],[-28.148887732999587],[2.6210640533475713],[75.25199864825004],"[""2025-11-30T00:00:00""]",[5.85374],[0.5217344531543988],[0.5742714410599941]
120,260507_101525/120/forecast_Wh_metrics_120d.json,[0.7922083422052919],[14.038204923965653],[0.9708275075327533],[0.7354915260811489],[-1.1025334062515877],[0.779929676654273],[15.350508530571947],"[""2025-10-31T00:00:00""]",[6.54126],[0.1449160717960462],[0.17377115689650566]
30,260507_101525/30/forecast_Wh_metrics_30d.json,[0.9055743333333333],[16.0222753875188],[1.2667072778388493],[1.2179615870352996],[-3.446427544066486],[0.977150446155969],[17.869054857509347],"[""2026-01-29T00:00:00""]",[4.72749],[0.16583521867789175],[0.19154970037015082]
60,260507_101525/60/forecast_Wh_metrics_60d.json,[0.5372632302109448],[10.021434768485225],[0.7309866017065711],[0.719547362900009],[-0.6997693214728038],[0.5962505733849923],[10.15980105226669],"[""2025-12-30T00:00:00""]",[4.57906],[0.10094948683053191],[0.1243177212092625]
90,260507_101525/90/forecast_Wh_metrics_90d.json,[0.5448316666666667],[9.829185869650875],[0.7105940125399051],[0.8160394895423142],[-0.4390326384031604],[0.5823739797864763],[10.36122868667658],"[""2025-11-30T00:00:00""]",[5.85374],[0.10316730377344169],[0.127597318417565]
120,260507_132510/120/forecast_Wh_metrics_120d.json,[11.834325747508695],[224.14007450595142],[14.50261043301067],[10.9870672151052],[-448.74401425256167],[11.406875179792255],[94.0552877946259],"[""2025-10-31T00:00:00""]",[6.54126],[2.164814365511124],[2.5414931062370623]
30,260507_132510/30/forecast_Wh_metrics_30d.json,[0.7828858217661334],[13.662404420993493],[1.0950919561707353],[1.0529504015820326],[-2.452156496884834],[0.8609958585683524],[15.027839752287269],"[""2026-01-29T00:00:00""]",[4.72749],[0.14336762502368594],[0.1687800475121353]
60,260507_132510/60/forecast_Wh_metrics_60d.json,[1.2949429468755371],[23.50268054877375],[1.7618662341154172],[1.7342947183718838],[-7.179583343863758],[1.3079748921538958],[27.415200643899144],"[""2025-12-30T00:00:00""]",[4.57906],[0.2433142984874962],[0.2727116169773665]
90,260507_132510/90/forecast_Wh_metrics_90d.json,[0.5755617112011191],[11.017606936060217],[0.7506735214731226],[0.8620664211429133],[-0.5890761704930589],[0.611982492516508],[10.845290092489385],"[""2025-11-30T00:00:00""]",[5.85374],[0.10898623103744172],[0.13408450183889428]
120,260507_154723/120/forecast_Wh_metrics_120d.json,[1.0291331881536923],[20.370345731306465],[1.2611717836664444],[0.955454138476833],[-2.3383240296691756],[0.9827617332833933],[17.785449224624646],"[""2025-10-31T00:00:00""]",[6.54126],[0.188255956213507],[0.2189628737796725]
30,260507_154723/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260507_154723/60/forecast_Wh_metrics_60d.json,[0.5866627596708459],[10.57834018514158],[0.798198337286575],[0.7857072993196613],[-1.003781839443716],[0.6473796366328596],[11.238671840290488],"[""2025-12-30T00:00:00""]",[4.57906],[0.11023144931787499],[0.1349780860194024]
90,260507_154723/90/forecast_Wh_metrics_90d.json,[1.9873937834146227],[37.0832126799896],[2.5920485343548796],[2.9766841902922376],[-15.165532677694433],[1.951918366045912],[48.34506623004943],"[""2025-11-30T00:00:00""]",[5.85374],[0.3763255161459398],[0.4276625637855069]
120,260507_182903/120/forecast_Wh_metrics_120d.json,[0.5341670285706428],[9.954220975522949],[0.6546056350654142],[0.4959242437816257],[0.045379819907514385],[0.5255321610529162],[9.86711492994146],"[""2025-10-31T00:00:00""]",[6.54126],[0.09771342125473878],[0.11709046898207377]
30,260507_182903/30/forecast_Wh_metrics_30d.json,[0.7497294120222099],[13.059337850965305],[1.048713140005486],[1.0083563445889914],[-2.2318184873195843],[0.8330657992278858],[14.328808567119491],"[""2026-01-29T00:00:00""]",[4.72749],[0.13729578723184188],[0.16330494946655455]
60,260507_182903/60/forecast_Wh_metrics_60d.json,[0.6809400229818173],[12.125342476796993],[0.9264695690602894],[0.9119712094149129],[-1.781462435486199],[0.7627292753056609],[13.262884619104165],"[""2025-12-30T00:00:00""]",[4.57906],[0.12794574803750403],[0.15902838443790857]
90,260507_182903/90/forecast_Wh_metrics_90d.json,[0.6718520932249669],[13.681716029603372],[0.8762597770407315],[1.006288497431752],[-1.082373739378506],[0.7005610372240212],[12.427735694253892],"[""2025-11-30T00:00:00""]",[5.85374],[0.12721942066368416],[0.15349193617885745]
120,260507_205545/120/forecast_Wh_metrics_120d.json,[1.3573416203224313],[24.0947317963304],[1.6633813504915302],[1.260165043156921],[-4.387682323892124],[1.2484897566265125],[28.291833265871848],"[""2025-10-31T00:00:00""]",[6.54126],[0.24829404744065975],[0.2781680398585423]
30,260507_205545/30/forecast_Wh_metrics_30d.json,[0.7220473665343224],[12.593583256745374],[1.0099918035074626],[0.9711250905507872],[-2.0017080732415766],[0.8028604258196267],[13.768627624678356],"[""2026-01-29T00:00:00""]",[4.72749],[0.13222645399440638],[0.157383824169338]
60,260507_205545/60/forecast_Wh_metrics_60d.json,[0.5850540423718869],[10.415584507744763],[0.7960095576989398],[0.7835527720320539],[-1.1039242885669185],[0.6633593732299625],[11.19984818559615],"[""2025-12-30T00:00:00""]",[4.57906],[0.10992917814677408],[0.13830984707415175]
90,260507_205545/90/forecast_Wh_metrics_90d.json,[0.7560619228431676],[13.691259062527353],[0.9860900317500437],[1.1324165303276896],[-1.700264534405628],[0.79775548107322],[14.983329061878322],"[""2025-11-30T00:00:00""]",[5.85374],[0.14316508168974545],[0.174787101881129]
120,260507_233716/120/forecast_Wh_metrics_120d.json,[1.8295340323755651],[33.28364312528914],[2.2420389561326344],[1.6985516382514987],[-9.058932581087149],[1.7059250324018125],[42.52833647463481],"[""2025-10-31T00:00:00""]",[6.54126],[0.3346706555134232],[0.38008627615099444]
30,260507_233716/30/forecast_Wh_metrics_30d.json,[0.7503798946490701],[13.180209097438492],[1.0496230278492797],[1.0092312179410587],[-2.1619329816044974],[0.8240093793401053],[14.437868879083679],"[""2026-01-29T00:00:00""]",[4.72749],[0.1374149082412398],[0.16152962968570095]
60,260507_233716/60/forecast_Wh_metrics_60d.json,[0.6757485938643769],[12.102418315135317],[0.9194062434590411],[0.9050184180808216],[-1.6361717402975273],[0.7425413896355683],[13.128207084719214],"[""2025-12-30T00:00:00""]",[4.57906],[0.12697030048060173],[0.15481922799502068]
90,260507_233716/90/forecast_Wh_metrics_90d.json,[1.9204987398024982],[35.783429532200394],[2.5048010038466098],[2.876489945754049],[-14.585472172828057],[1.9165785468924281],[46.55926525974057],"[""2025-11-30T00:00:00""]",[5.85374],[0.3636585187823449],[0.4199196592020989]
120,260508_024000/120/forecast_Wh_metrics_120d.json,[2.4476424405199837],[44.89706439160088],[2.999512228369877],[2.272407620535412],[-16.20774690157716],[2.2312385158110986],[62.706722463017805],"[""2025-10-31T00:00:00""]",[6.54126],[0.44773919781512034],[0.49712802296200787]
30,260508_024000/30/forecast_Wh_metrics_30d.json,[0.5317603333333333],[9.177753582949212],[0.7438204236861975],[0.7151965726823308],[-0.8625152113474657],[0.6324202084080645],[9.838003286444655],"[""2026-01-29T00:00:00""]",[4.72749],[0.09737973782667052],[0.12397262049579744]
60,260508_024000/60/forecast_Wh_metrics_60d.json,[1.200945666666666],[21.8621123830412],[1.6339759401852607],[1.6084057848085154],[-5.600213927721039],[1.1749322442544268],[24.933454257309023],"[""2025-12-30T00:00:00""]",[4.57906],[0.22565260740764023],[0.2449723416646217]
90,260508_024000/90/forecast_Wh_metrics_90d.json,[0.48286502487122573],[9.267927177991247],[0.629774325779691],[0.7232269203890227],[-0.02604758870063062],[0.49175682100509815],[9.14271783079122],"[""2025-11-30T00:00:00""]",[5.85374],[0.09143353029980554],[0.10774322660638573]
120,260508_051904/120/forecast_Wh_metrics_120d.json,[0.6551791591408855],[11.874878453931904],[0.8029023631403791],[0.6082727155733743],[-0.37813715641285284],[0.6314372731949497],[12.229274350840967],"[""2025-10-31T00:00:00""]",[6.54126],[0.1198497731051784],[0.14068651156006776]
30,260508_051904/30/forecast_Wh_metrics_30d.json,[0.4704432292849192],[8.186753727991887],[0.6580507423965024],[0.6327274979633973],[-0.47373837824500664],[0.5625563372793431],[8.639707235059536],"[""2026-01-29T00:00:00""]",[4.72749],[0.0861509132186073],[0.11027728459941555]
60,260508_051904/60/forecast_Wh_metrics_60d.json,[0.6585868055555548],[11.750491138587856],[0.8960563534802538],[0.8820339314718783],[-1.6773340316774301],[0.7483161110906624],[12.817324874447808],"[""2025-12-30T00:00:00""]",[4.57906],[0.12374567309973744],[0.1560232523498149]
90,260508_051904/90/forecast_Wh_metrics_90d.json,[0.8334124761904762],[16.91567380626925],[1.0869741092331426],[1.248270857326585],[-1.9681418385066114],[0.8363902585025142],[15.129602339319693],"[""2025-11-30T00:00:00""]",[5.85374],[0.15781189560026632],[0.18325192718023464]
120,260508_090247/120/forecast_Wh_metrics_120d.json,[2.182657775966791],[39.48419770812688],[2.674781488087021],[2.0263940847806667],[-11.541356435804913],[1.9048301162108656],[50.76374631608086],"[""2025-10-31T00:00:00""]",[6.54126],[0.3992664228802527],[0.4244030492661904]
30,260508_090247/30/forecast_Wh_metrics_30d.json,[0.8134985028980858],[14.590291441916802],[1.1379126331230829],[1.0941232444094517],[-2.607350999050136],[0.880136487239172],[16.13289263019834],"[""2026-01-29T00:00:00""]",[4.72749],[0.14897363712337433],[0.17253216337230307]
60,260508_090247/60/forecast_Wh_metrics_60d.json,[0.5446204972040385],[10.468296966483674],[0.740996710894609],[0.7294008234857134],[-0.7590539970028638],[0.6065594900075042],[10.2917042686824],"[""2025-12-30T00:00:00""]",[4.57906],[0.1023318861567177],[0.12646712127670606]
90,260508_090247/90/forecast_Wh_metrics_90d.json,[1.0153945744640787],[20.4838341249086],[1.3243233628362503],[1.5208405107933067],[-3.153391431269955],[0.9893912650992213],[18.035382092607076],"[""2025-11-30T00:00:00""]",[5.85374],[0.1922713508092227],[0.21677423215011982]
