category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
120,260426_035507/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_035507/30/forecast_Wh_metrics_30d.json,[0.4667696841044683],[8.204714933802094],[0.6529122283681524],[-0.3292507346392677],[0.5342681432055233],[8.571587185178982],[0.08547818747329958],[0.10473198180579849]
60,260426_035507/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_035507/90/forecast_Wh_metrics_90d.json,[0.5482623536148072],[10.444951125247174],[0.7150684690617924],[-0.3935633023322458],[0.5730994493480257],[10.405338995914132],[0.10381692593049398],[0.1255652818661341]
120,260426_035756/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_035756/30/forecast_Wh_metrics_30d.json,[0.4667696841044684],[8.204714933802098],[0.6529122283681525],[-0.32925073463926857],[0.5342681432055235],[8.571587185178984],[0.0854781874732996],[0.10473198180579853]
60,260426_035756/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_035756/90/forecast_Wh_metrics_90d.json,[0.5483872417825658],[10.444772839777869],[0.7152313538382763],[-0.3941350617159516],[0.573217004605185],[10.408443659410695],[0.10384057429076585],[0.12559103805734464]
120,260426_040050/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_040050/30/forecast_Wh_metrics_30d.json,[0.4667696841044684],[8.204714933802098],[0.6529122283681525],[-0.32925073463926835],[0.5342681432055234],[8.571587185178984],[0.0854781874732996],[0.10473198180579851]
60,260426_040050/60/forecast_Wh_metrics_60d.json,[0.6042735968960524],[10.870264665072044],[0.8221591917292043],[-1.12298224841361],[0.666357051413545],[11.607614567194249],[0.11354045108939509],[0.13893486034430433]
90,260426_040050/90/forecast_Wh_metrics_90d.json,[0.5482623536148072],[10.444951125247174],[0.7150684690617924],[-0.3935633023322458],[0.5730994493480257],[10.405338995914132],[0.10381692593049398],[0.1255652818661341]
120,260426_040326/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
60,260426_040326/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_040326/90/forecast_Wh_metrics_90d.json,[0.5469067737223836],[10.410442704932812],[0.7133004606768006],[-0.37842791550740706],[0.5699787576819607],[10.378663171033944],[0.10356023834952707],[0.12488154271909338]
120,260426_040554/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_040554/30/forecast_Wh_metrics_30d.json,[0.4650332286275228],[8.22545345116003],[0.6504832938132236],[-0.24806978448427253],[0.5176965363596004],[8.537417647496781],[0.08516019538458423],[0.10148346839778045]
60,260426_040554/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_040554/90/forecast_Wh_metrics_90d.json,[0.5513048847768094],[10.487469512925477],[0.7190366753151334],[-0.4072347486381267],[0.5759037624404807],[10.465414425167285],[0.10439304834744315],[0.12617970291346822]
120,260426_040838/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_040838/30/forecast_Wh_metrics_30d.json,[0.4667696841044684],[8.204714933802098],[0.6529122283681525],[-0.32925073463926835],[0.5342681432055234],[8.571587185178984],[0.0854781874732996],[0.10473198180579851]
60,260426_040838/60/forecast_Wh_metrics_60d.json,[0.6042735968960524],[10.870264665072044],[0.8221591917292043],[-1.12298224841361],[0.666357051413545],[11.607614567194249],[0.11354045108939509],[0.13893486034430433]
90,260426_040838/90/forecast_Wh_metrics_90d.json,[1.9266346436934494],[37.61451269281908],[2.5128037262160823],[-13.748489934365825],[1.864405685403143],[30.50073987606335],[0.3648203907868033],[0.40848865876034735]
120,260426_041136/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
60,260426_041136/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_041136/90/forecast_Wh_metrics_90d.json,[0.5513048847768094],[10.487469512925477],[0.7190366753151334],[-0.4072347486381267],[0.5759037624404807],[10.465414425167285],[0.10439304834744315],[0.12617970291346822]
120,260426_041346/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_041346/30/forecast_Wh_metrics_30d.json,[0.4667696841044682],[8.20471493380209],[0.6529122283681522],[-0.32925073463926724],[0.5342681432055232],[8.57158718517898],[0.08547818747329956],[0.10473198180579847]
60,260426_041346/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_041346/90/forecast_Wh_metrics_90d.json,[1.9266346436934494],[37.61451269281908],[2.5128037262160823],[-13.748489934365825],[1.864405685403143],[30.50073987606335],[0.3648203907868033],[0.40848865876034735]
120,260426_041701/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_041701/30/forecast_Wh_metrics_30d.json,[0.46676968410446834],[8.204714933802098],[0.6529122283681525],[-0.32925073463926813],[0.5342681432055234],[8.571587185178986],[0.08547818747329959],[0.10473198180579851]
60,260426_041701/60/forecast_Wh_metrics_60d.json,[0.6042735968960524],[10.870264665072044],[0.8221591917292043],[-1.12298224841361],[0.666357051413545],[11.607614567194249],[0.11354045108939509],[0.13893486034430433]
90,260426_041701/90/forecast_Wh_metrics_90d.json,[0.5482623536148072],[10.444951125247174],[0.7150684690617924],[-0.3935633023322458],[0.5730994493480257],[10.405338995914132],[0.10381692593049398],[0.1255652818661341]
120,260426_041952/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_041952/30/forecast_Wh_metrics_30d.json,[0.4667696841044683],[8.204714933802094],[0.6529122283681524],[-0.32925073463926813],[0.5342681432055234],[8.571587185178982],[0.08547818747329958],[0.10473198180579851]
60,260426_041952/60/forecast_Wh_metrics_60d.json,[0.6042735968960524],[10.870264665072044],[0.8221591917292043],[-1.12298224841361],[0.666357051413545],[11.607614567194249],[0.11354045108939509],[0.13893486034430433]
90,260426_041952/90/forecast_Wh_metrics_90d.json,[0.5469067737223836],[10.410442704932812],[0.7133004606768006],[-0.37842791550740706],[0.5699787576819607],[10.378663171033944],[0.10356023834952707],[0.12488154271909338]
120,260426_042229/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
60,260426_042229/60/forecast_Wh_metrics_60d.json,[0.6042735968960524],[10.870264665072044],[0.8221591917292043],[-1.12298224841361],[0.666357051413545],[11.607614567194249],[0.11354045108939509],[0.13893486034430433]
90,260426_042229/90/forecast_Wh_metrics_90d.json,[0.5482623536148072],[10.444951125247174],[0.7150684690617924],[-0.3935633023322458],[0.5730994493480257],[10.405338995914132],[0.10381692593049398],[0.1255652818661341]
120,260426_042458/120/forecast_Wh_metrics_120d.json,[1.3783496731879035],[26.847638432859817],[1.6891260877215473],[-5.302589822174074],[1.3503411896944708],[22.56940912120052],[0.2521369815971887],[0.3008609080562371]
30,260426_042458/30/forecast_Wh_metrics_30d.json,[0.4667696841044684],[8.204714933802098],[0.6529122283681525],[-0.3292507346392679],[0.5342681432055234],[8.571587185178982],[0.0854781874732996],[0.10473198180579851]
60,260426_042458/60/forecast_Wh_metrics_60d.json,[0.6039303693994077],[10.86449234014446],[0.8216922051809418],[-1.120788833186512],[0.6660127302536359],[11.600431412370412],[0.1134759600955878],[0.13886306968468112]
90,260426_042458/90/forecast_Wh_metrics_90d.json,[0.5469067737223836],[10.410442704932812],[0.7133004606768006],[-0.37842791550740706],[0.5699787576819607],[10.378663171033944],[0.10356023834952707],[0.12488154271909338]
