column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,0.539213193487961,1.029423179863941,47.2595659200591,5.954330791138242,11.006790626204253
MAPE(%),30,30,9.99634243203071,18.72020066077172,894.7062135286925,111.79194044818709,207.87294857596774
MASE_lag1,30,30,0.6607895584707674,1.2615271597894506,57.915177289765666,7.296853381895191,13.488491019706618
MASE_lastValue,30,30,0.500609137058013,0.9557233687211499,43.87609724446643,5.5280405507663515,10.218778070914102
R2,30,30,-10438.375792869534,-2.318183622702441,0.043620257062601975,-778.3749597831627,2090.9739725954155
RMSSE,30,30,0.5260162704240141,0.9797796813706866,54.95677749582066,6.968942198054502,13.301021467791326
SMAPE(%),30,30,9.949231686817035,19.122051308173837,115.09486193830712,43.16316338401212,36.34545840505913
last_value_index,30,0,,,,,
last_value_value,30,29,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.09863649964017603,0.18830900344523105,8.645037274988084,1.089206187887369,2.013436081966582
nRMSE,30,30,0.11719833030341877,0.2182984618124046,12.244569081817206,1.5527055635268767,2.963515759880392
