column,records,values_count,min,median,max,mean,std
category,30,30,90.0,90.0,90.0,90.0,0.0
file,30,0,,,,,
MAE,30,30,0.47721715805333176,0.6526783154765868,4.904298975635338,0.9435487112626721,0.9739254618673493
MAPE(%),30,30,8.973715612237209,13.247405865997116,92.81174152665429,18.438043205004295,18.43992070627983
MASE_lag1,30,30,0.6224081233543212,0.8512524720337973,6.3964077365646155,1.2306187503106436,1.2702374773794352
MASE_lastValue,30,30,0.7147676427129016,0.977570343250089,7.345574564572583,1.4132310139164073,1.4587287879519255
R2,30,30,-76.87378123807335,-0.9744931871898228,-0.0001297149610433035,-5.85250519390527,16.598518473602606
RMSSE,30,30,0.4855062287062034,0.6821728964101316,4.28412636122759,0.9323685700381724,0.8635545797236326
SMAPE(%),30,30,9.029900041553782,12.187501181563047,174.60955127399228,20.071483477217804,30.461788585573235
last_value_index,30,0,,,,,
last_value_value,30,29,5.85374,5.85374,5.85374,5.85374,0.0
nMAE,30,30,0.09036407118550979,0.12358874521936972,0.9286598653684772,0.178666884609391,0.18441891344511605
nRMSE,30,30,0.10637373064066132,0.1494631204350683,0.9386460494939419,0.20428064000611634,0.18920359168577947
