,Wh
2026-01-10,5.4011101722717285
2026-01-11,5.563676662646
2026-01-12,5.439146829826786
2026-01-13,5.521126311593203
2026-01-14,5.493089386762906
2026-01-15,5.553823573089267
2026-01-16,5.431239967792055
2026-01-17,5.368871067430889
2026-01-18,5.454674321427872
2026-01-19,5.408823797379167
2026-01-20,5.402875769196824
2026-01-21,5.401837184495628
2026-01-22,5.352249951429834
2026-01-23,5.43038342390349
2026-01-24,5.3899377558399895
2026-01-25,5.283891632853482
2026-01-26,5.279517597280975
2026-01-27,5.2662840835753855
2026-01-28,5.239858544364771
2026-01-29,5.293180671526756
2026-01-30,5.2792155679174115
2026-01-31,5.404469225761936
2026-02-01,5.2223678750533855
2026-02-02,5.2004937730575165
2026-02-03,5.128736214894774
2026-02-04,5.25931918925111
2026-02-05,5.287803368866154
2026-02-06,5.257852353202805
2026-02-07,5.099734697341489
2026-02-08,5.140445712690005
2026-02-09,5.158582467492005
2026-02-10,5.194699292254193
2026-02-11,5.216691022093175
2026-02-12,5.070815307658973
2026-02-13,4.992792925851609
2026-02-14,5.084633395271328
2026-02-15,5.005686315936448
2026-02-16,5.079952738248477
2026-02-17,5.0753821154670415
2026-02-18,5.092283398004323
2026-02-19,5.036572438763262
2026-02-20,4.966116324902287
2026-02-21,4.917179955736004
2026-02-22,4.955634091448186
2026-02-23,4.904464542481111
2026-02-24,4.986283540172001
2026-02-25,4.974054689373836
2026-02-26,4.94963460048206
2026-02-27,4.874961677229744
2026-02-28,4.789287488363399
2026-03-01,4.8809041201168775
2026-03-02,4.877848022003249
2026-03-03,4.837778667661357
2026-03-04,4.776593860582917
2026-03-05,4.6897752539069195
2026-03-06,4.8379492712495935
2026-03-07,4.729597556772339
2026-03-08,4.791663232686036
2026-03-09,4.626735085635553
2026-03-10,4.6416821221190006
