,Wh
2025-12-11,6.143811903041797
2025-12-12,6.099213565319668
2025-12-13,5.980412063492305
2025-12-14,6.096399504080433
2025-12-15,6.08203988512232
2025-12-16,5.8598787132087375
2025-12-17,5.772565073970917
2025-12-18,6.0257936400707885
2025-12-19,6.127223151658991
2025-12-20,6.154927454293211
2025-12-21,6.187116501073479
2025-12-22,6.127339880362019
2025-12-23,5.948236793225719
2025-12-24,5.772030921825202
2025-12-25,5.912997510355913
2025-12-26,6.081042584928551
2025-12-27,6.117979473800668
2025-12-28,6.079360573505089
2025-12-29,6.032848698343331
2025-12-30,5.991433344492618
2025-12-31,5.86819289632602
2026-01-01,5.916278705054156
2026-01-02,6.031309346794144
2026-01-03,6.10992726604566
2026-01-04,6.122833083678953
2026-01-05,6.168741569926015
2026-01-06,6.16394424063025
2026-01-07,6.162067262630759
2026-01-08,6.1596906336642006
2026-01-09,6.156778182436693
2026-01-10,6.183504873364836
2026-01-11,6.212602447093108
2026-01-12,6.235014687870805
2026-01-13,6.2085951716290655
2026-01-14,6.170912657080617
2026-01-15,6.120977433943989
2026-01-16,6.102363071256212
2026-01-17,6.079256799234283
2026-01-18,6.076826631069618
2026-01-19,6.092210986228653
2026-01-20,6.1280905637859
2026-01-21,6.14382763896495
2026-01-22,6.151163881958623
2026-01-23,6.168264624060292
2026-01-24,6.1652020669187895
2026-01-25,6.181669632047086
2026-01-26,6.195898979724028
2026-01-27,6.225693009164226
2026-01-28,6.218209510265463
2026-01-29,6.1650390881559725
2026-01-30,6.149861549064711
2026-01-31,6.122313722297742
2026-02-01,6.120272959282904
2026-02-02,6.154298125134203
2026-02-03,6.176509719715807
2026-02-04,6.177726780491275
2026-02-05,6.120210572115073
2026-02-06,6.086213552296737
2026-02-07,6.105965401442854
2026-02-08,6.082802202018112
2026-02-09,6.068806802543014
2026-02-10,6.0551453678925915
2026-02-11,6.081308451037189
2026-02-12,6.105447657446644
2026-02-13,6.116646755080005
2026-02-14,6.120207255224964
2026-02-15,6.127451255659839
2026-02-16,6.107813217637662
2026-02-17,6.1046003222442895
2026-02-18,6.104299175737027
2026-02-19,6.104299175737027
2026-02-20,6.1028713720162795
2026-02-21,6.095246569426864
2026-02-22,6.09483136823973
2026-02-23,6.094831368239728
2026-02-24,6.118707188876479
2026-02-25,6.1228884880860734
2026-02-26,6.1228884880860734
2026-02-27,6.113846883090345
2026-02-28,6.101901098998396
2026-03-01,6.105965401442855
2026-03-02,6.1059654014428535
2026-03-03,6.082387000830977
2026-03-04,6.057257568152754
2026-03-05,6.025952166827528
2026-03-06,6.09757136846498
2026-03-07,6.127911185534803
2026-03-08,6.127842678340284
2026-03-09,6.1282578795274185
2026-03-10,6.128383378299086
