,Wh
2025-12-11,6.242807987717705
2025-12-12,6.160903188510335
2025-12-13,6.123261552598342
2025-12-14,5.9828127945739356
2025-12-15,5.897141905396976
2025-12-16,5.685661451799526
2025-12-17,6.045103088926579
2025-12-18,6.104121936830277
2025-12-19,5.8209533700062766
2025-12-20,5.850396775679511
2025-12-21,5.776730848140719
2025-12-22,5.909048451361756
2025-12-23,6.121396997796207
2025-12-24,5.993300379227711
2025-12-25,5.7798731181050655
2025-12-26,5.91005495834347
2025-12-27,6.003332169172443
2025-12-28,6.029293514017395
2025-12-29,5.828800248402128
2025-12-30,5.59815463382605
2025-12-31,5.7155634778798925
2026-01-01,5.478151402432633
2026-01-02,5.171190288761227
2026-01-03,5.651979692912643
2026-01-04,5.6333281410873255
2026-01-05,5.453021706365152
2026-01-06,5.108155918165468
2026-01-07,5.629599374487724
2026-01-08,5.497074483594087
2026-01-09,5.2194886664737945
2026-01-10,5.559001039871844
2026-01-11,5.476103911342824
2026-01-12,5.300920753739877
2026-01-13,5.392210595318946
2026-01-14,5.12268523553122
2026-01-15,5.5975571846512215
2026-01-16,5.513361521721667
2026-01-17,5.259155070349001
2026-01-18,5.609493304333943
2026-01-19,5.41903066184906
2026-01-20,4.999430175830196
2026-01-21,5.654252631344202
2026-01-22,5.565769779813503
2026-01-23,5.444561271187811
2026-01-24,5.234729418220723
2026-01-25,5.805639403939942
2026-01-26,5.651950067513663
2026-01-27,5.50996761288315
2026-01-28,5.470716534537677
2026-01-29,5.152318981586862
2026-01-30,5.661034028268401
2026-01-31,5.530510593964689
2026-02-01,5.325295384563157
2026-02-02,5.245195173413645
2026-02-03,5.482806930930504
2026-02-04,5.615069664651188
2026-02-05,5.598432828599248
2026-02-06,5.524103492520852
2026-02-07,5.297904073976084
2026-02-08,5.235313270083159
2026-02-09,5.562061643988978
2026-02-10,5.419629347466037
2026-02-11,4.9902466837476585
2026-02-12,5.614941537060145
2026-02-13,5.514808814089284
2026-02-14,5.243452720426125
2026-02-15,5.8408329298411505
2026-02-16,5.728340896977186
2026-02-17,5.476311613939175
2026-02-18,5.10156266778605
2026-02-19,5.588619832947578
2026-02-20,5.532563317975189
2026-02-21,5.284077869094561
2026-02-22,5.3049818891378955
2026-02-23,5.584875043512086
2026-02-24,5.465756810449167
2026-02-25,5.130549751221108
2026-02-26,5.636062366917457
2026-02-27,5.497074483594085
2026-02-28,5.151856148659158
2026-03-01,5.61224896545681
2026-03-02,5.659768474839732
2026-03-03,5.826284286195072
2026-03-04,5.507813355175493
2026-03-05,5.285741348682808
2026-03-06,5.276133167734831
2026-03-07,5.336694893250139
2026-03-08,5.243617932209642
2026-03-09,5.489441189179093
2026-03-10,5.516966731312477
