,Wh
2026-01-10,5.040010474007431
2026-01-11,5.0207575785061636
2026-01-12,5.005008713560528
2026-01-13,4.992613608083047
2026-01-14,4.980719543433224
2026-01-15,4.968033928395016
2026-01-16,4.956984451040626
2026-01-17,4.948601171992777
2026-01-18,4.935376042270946
2026-01-19,4.917299237993575
2026-01-20,4.906240285567037
2026-01-21,4.8925558351766085
2026-01-22,4.879258434291842
2026-01-23,4.868275445034669
2026-01-24,4.858934707743174
2026-01-25,4.8446354894731485
2026-01-26,4.826117344404338
2026-01-27,4.8180411033463315
2026-01-28,4.804062900984718
2026-01-29,4.790903506127506
2026-01-30,4.7800401190979755
2026-01-31,4.77126136329025
2026-02-01,4.759267772558815
2026-02-02,4.740747632622515
2026-02-03,4.731235406401538
2026-02-04,4.716349167352746
2026-02-05,4.7029928138435935
2026-02-06,4.69386468706216
2026-02-07,4.6840374604435056
2026-02-08,4.665827727247233
2026-02-09,4.64776615035953
2026-02-10,4.637646124891035
2026-02-11,4.623424556237296
2026-02-12,4.611357403715374
2026-02-13,4.598840028222185
2026-02-14,4.5916300450589915
2026-02-15,4.577671625436778
2026-02-16,4.560464760816103
2026-02-17,4.5500381087113055
2026-02-18,4.538103602837509
2026-02-19,4.523727179224807
2026-02-20,4.512512170509581
2026-02-21,4.503517327764712
2026-02-22,4.488967063141899
2026-02-23,4.47157444129698
2026-02-24,4.460239731539332
2026-02-25,4.4473002975501
2026-02-26,4.432491623269016
2026-02-27,4.424258712413575
2026-02-28,4.415024144786003
2026-03-01,4.4031448116620595
2026-03-02,4.3846210751326
2026-03-03,4.37510394021956
2026-03-04,4.36021631377298
2026-03-05,4.346862101767329
2026-03-06,4.337738770933356
2026-03-07,4.32791083990378
2026-03-08,4.309701343012421
2026-03-09,4.291639749699243
2026-03-10,4.281519710246357
