category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
30,260505_053525/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_053525/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_053525/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_054410/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_054410/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_054410/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_054410/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_055156/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_055156/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_055156/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_055156/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_055932/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_055932/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_055932/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_055932/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_060704/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_060704/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_060704/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_060704/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_061455/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_061455/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_061455/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_061455/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_062242/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_062242/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_062242/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_062242/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_063117/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_063117/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_063117/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_063117/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_064030/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_064030/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_064030/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_064030/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_065040/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_065040/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_065040/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_065040/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_070030/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_070030/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_070030/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_070030/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_070945/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_070945/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_070945/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_070945/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_071813/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_071813/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_071813/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_071813/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_072712/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_072712/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_072712/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_072712/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_073707/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_073707/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_073707/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_073707/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_074633/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_074633/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_074633/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_074633/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_075633/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_075633/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_075633/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_075633/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
120,260505_080551/120/forecast_Wh_metrics_120d.json,[1.4984605766338013],[29.261058926506774],[1.8363183890488548],[1.3911808265144912],[-5.231574889028196],[1.3427120999814561],[24.728282023187123],"[""2025-10-31T00:00:00""]",[6.54126],[0.2741084749278448],[0.29916111923529515]
30,260505_080551/30/forecast_Wh_metrics_30d.json,[0.5560301696733153],[9.641885507688444],[0.7777688000835847],[0.7478385406552138],[-0.9472967852296439],[0.6466538956154062],[10.339137863542081],"[""2026-01-29T00:00:00""]",[4.72749],[0.10182420303352183],[0.1267628341527163]
60,260505_080551/60/forecast_Wh_metrics_60d.json,[0.6197394078728992],[11.117738045423916],[0.8432015783525408],[0.8300062828514658],[-1.2610538648458358],[0.6876845554375794],[11.944400006651795],"[""2025-12-30T00:00:00""]",[4.57906],[0.11644641150830871],[0.14338162621372239]
90,260505_080551/90/forecast_Wh_metrics_90d.json,[0.5778211560725526],[10.287398284481279],[0.7536203912964711],[0.8654505787687248],[-0.6691925931210185],[0.6272199521620364],[11.042140583814406],"[""2025-11-30T00:00:00""]",[5.85374],[0.10941407113865437],[0.1374230077779442]
