group,rank,usage_weight,weight_method,score_column,score_value,model_name,model_parameters,transformation_parameters,ensemble,source,is_best,feature_name,raw_score,is_target,parameter_group,parameter_path,parameter_value
model_weights,1.0,0.11739385612240524,inverse_rank_from_validation_score,Score,13.986114088111242,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'18b0ffbb9f7cbe3b61fa34b780efceab': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""Round"", ""2"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.5, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}}}'}, '3e0a579dbe950486283fbf516b0647c3': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": null, ""changepoint_spacing"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""FIRFilter""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""numtaps"": 64, ""cutoff_hz"": 0.5, ""window"": ""boxcar"", ""sampling_frequency"": 96, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}}}'}, 'dc747ffedfeb62ea6902f90314a72c74': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 1, ""trend"": ""c"", ""order"": 0, ""causal"": false, ""regression_type"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""G726Filter"", ""4"": ""IntermittentOccurrence""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""quant_bits"": 4, ""adaptation_rate"": 0.9286094860233219, ""prediction_alpha"": 0.8321816755231013, ""floor_step"": 0.00454443511149691, ""dynamic_range"": 1.1733360261831816, ""blend"": 0.16290573371356687, ""noise_gate"": 0.030955113304320027, ""fill_method"": ""interpolate"", ""on_transform"": true, ""on_inverse"": false, ""quantizer"": ""uniform"", ""use_adaptive_predictor"": true, ""predictor_leak"": 0.9995316525430158, ""bounds_only"": false}, ""4"": {""center"": ""mean""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,True,,,,,,
model_weights,2.0,0.05869692806120262,inverse_rank_from_validation_score,Score,14.015445556367402,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'18b0ffbb9f7cbe3b61fa34b780efceab': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""Round"", ""2"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.5, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}}}'}, '3e0a579dbe950486283fbf516b0647c3': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": null, ""changepoint_spacing"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""FIRFilter""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""numtaps"": 64, ""cutoff_hz"": 0.5, ""window"": ""boxcar"", ""sampling_frequency"": 96, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}}}'}, 'dc747ffedfeb62ea6902f90314a72c74': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 1, ""trend"": ""c"", ""order"": 0, ""causal"": false, ""regression_type"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""G726Filter"", ""4"": ""IntermittentOccurrence""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""quant_bits"": 4, ""adaptation_rate"": 0.9286094860233219, ""prediction_alpha"": 0.8321816755231013, ""floor_step"": 0.00454443511149691, ""dynamic_range"": 1.1733360261831816, ""blend"": 0.16290573371356687, ""noise_gate"": 0.030955113304320027, ""fill_method"": ""interpolate"", ""on_transform"": true, ""on_inverse"": false, ""quantizer"": ""uniform"", ""use_adaptive_predictor"": true, ""predictor_leak"": 0.9995316525430158, ""bounds_only"": false}, ""4"": {""center"": ""mean""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,3.0,0.03913128537413508,inverse_rank_from_validation_score,Score,14.058555624354126,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'18b0ffbb9f7cbe3b61fa34b780efceab': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""Round"", ""2"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.5, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}}}'}, '3e0a579dbe950486283fbf516b0647c3': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": null, ""changepoint_spacing"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""FIRFilter""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""numtaps"": 64, ""cutoff_hz"": 0.5, ""window"": ""boxcar"", ""sampling_frequency"": 96, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}}}'}, 'dc747ffedfeb62ea6902f90314a72c74': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 1, ""trend"": ""c"", ""order"": 0, ""causal"": false, ""regression_type"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""G726Filter"", ""4"": ""IntermittentOccurrence""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""quant_bits"": 4, ""adaptation_rate"": 0.9286094860233219, ""prediction_alpha"": 0.8321816755231013, ""floor_step"": 0.00454443511149691, ""dynamic_range"": 1.1733360261831816, ""blend"": 0.16290573371356687, ""noise_gate"": 0.030955113304320027, ""fill_method"": ""interpolate"", ""on_transform"": true, ""on_inverse"": false, ""quantizer"": ""uniform"", ""use_adaptive_predictor"": true, ""predictor_leak"": 0.9995316525430158, ""bounds_only"": false}, ""4"": {""center"": ""mean""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,4.0,0.02934846403060131,inverse_rank_from_validation_score,Score,14.062697920180925,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'18b0ffbb9f7cbe3b61fa34b780efceab': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""Round"", ""2"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.5, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}}}'}, '3e0a579dbe950486283fbf516b0647c3': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": null, ""changepoint_spacing"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""FIRFilter""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""numtaps"": 64, ""cutoff_hz"": 0.5, ""window"": ""boxcar"", ""sampling_frequency"": 96, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}}}'}, 'dc747ffedfeb62ea6902f90314a72c74': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 1, ""trend"": ""c"", ""order"": 0, ""causal"": false, ""regression_type"": null}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""ChangepointDetrend"", ""3"": ""G726Filter"", ""4"": ""IntermittentOccurrence""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""model"": ""Poisson"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""datepart_method"": ""simple_2""}, ""3"": {""quant_bits"": 4, ""adaptation_rate"": 0.9286094860233219, ""prediction_alpha"": 0.8321816755231013, ""floor_step"": 0.00454443511149691, ""dynamic_range"": 1.1733360261831816, ""blend"": 0.16290573371356687, ""noise_gate"": 0.030955113304320027, ""fill_method"": ""interpolate"", ""on_transform"": true, ""on_inverse"": false, ""quantizer"": ""uniform"", ""use_adaptive_predictor"": true, ""predictor_leak"": 0.9995316525430158, ""bounds_only"": false}, ""4"": {""center"": ""mean""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'zero', 'transformations': {'0': 'AnomalyRemoval', '1': 'EWMAFilter', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'method': 'med_diff', 'method_params': {'distribution': 'norm', 'alpha': 0.05}, 'fillna': 'rolling_mean_24', 'transform_dict': {'fillna': None, 'transformations': {'0': 'EWMAFilter'}, 'transformation_params': {'0': {'span': 7}}}, 'isolated_only': False, 'on_inverse': False}, '1': {'span': 7}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': 1, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,5.0,0.02347877122448105,inverse_rank_from_validation_score,Score,14.255704696205317,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'e56d8ba779d8f56cb24f603fb5760e33': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": ""simple_binarized"", ""changepoint_spacing"": 60}', 'TransformationParameters': '{""fillna"": ""linear"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""AlignLastValue"", ""3"": ""PositiveShift"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""3"": {}, ""4"": {}}}'}, '06f45d093bb3716e75a7a6a4094f7635': {'Model': 'LastValueNaive', 'ModelParameters': '{}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""FIRFilter"", ""2"": ""Detrend"", ""3"": ""PositiveShift""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""numtaps"": 128, ""cutoff_hz"": 0.01, ""window"": ""hamming"", ""sampling_frequency"": 57, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}, ""2"": {""model"": ""Poisson"", ""phi"": 0.998, ""window"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""EWMAFilter""}, ""transformation_params"": {""0"": {""span"": 7}}}}, ""3"": {}}}'}, '6456d29a9bedaba3790e47954c356654': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": ""additive"", ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""FIRFilter"", ""2"": ""Log"", ""3"": ""HPFilter"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 7, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""1"": {""numtaps"": 128, ""cutoff_hz"": 0.01, ""window"": ""hamming"", ""sampling_frequency"": 57, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}, ""2"": {}, ""3"": {""part"": ""trend"", ""lamb"": 6.25}, ""4"": {}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,6.0,0.01956564268706754,inverse_rank_from_validation_score,Score,14.301807078577042,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'e56d8ba779d8f56cb24f603fb5760e33': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": ""simple_binarized"", ""changepoint_spacing"": 60}', 'TransformationParameters': '{""fillna"": ""linear"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""AlignLastValue"", ""3"": ""PositiveShift"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""3"": {}, ""4"": {}}}'}, '06f45d093bb3716e75a7a6a4094f7635': {'Model': 'LastValueNaive', 'ModelParameters': '{}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""FIRFilter"", ""2"": ""Detrend"", ""3"": ""PositiveShift""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""numtaps"": 128, ""cutoff_hz"": 0.01, ""window"": ""hamming"", ""sampling_frequency"": 57, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}, ""2"": {""model"": ""Poisson"", ""phi"": 0.998, ""window"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""EWMAFilter""}, ""transformation_params"": {""0"": {""span"": 7}}}}, ""3"": {}}}'}, '6456d29a9bedaba3790e47954c356654': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": ""additive"", ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""FIRFilter"", ""2"": ""Log"", ""3"": ""HPFilter"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 7, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""1"": {""numtaps"": 128, ""cutoff_hz"": 0.01, ""window"": ""hamming"", ""sampling_frequency"": 57, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}, ""2"": {}, ""3"": {""part"": ""trend"", ""lamb"": 6.25}, ""4"": {}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,7.0,0.01677055087462932,inverse_rank_from_validation_score,Score,14.321909632515945,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'e56d8ba779d8f56cb24f603fb5760e33': {'Model': 'GLM', 'ModelParameters': '{""family"": ""NegativeBinomial"", ""constant"": false, ""regression_type"": ""simple_binarized"", ""changepoint_spacing"": 60}', 'TransformationParameters': '{""fillna"": ""linear"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""Round"", ""2"": ""AlignLastValue"", ""3"": ""PositiveShift"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""decimals"": 0, ""on_transform"": false, ""on_inverse"": true}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""3"": {}, ""4"": {}}}'}, '06f45d093bb3716e75a7a6a4094f7635': {'Model': 'LastValueNaive', 'ModelParameters': '{}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""HistoricValues"", ""1"": ""FIRFilter"", ""2"": ""Detrend"", ""3"": ""PositiveShift""}, ""transformation_params"": {""0"": {""window"": 10}, ""1"": {""numtaps"": 128, ""cutoff_hz"": 0.01, ""window"": ""hamming"", ""sampling_frequency"": 57, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}, ""2"": {""model"": ""Poisson"", ""phi"": 0.998, ""window"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""EWMAFilter""}, ""transformation_params"": {""0"": {""span"": 7}}}}, ""3"": {}}}'}, '6456d29a9bedaba3790e47954c356654': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": ""additive"", ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""FIRFilter"", ""2"": ""Log"", ""3"": ""HPFilter"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 7, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""1"": {""numtaps"": 128, ""cutoff_hz"": 0.01, ""window"": ""hamming"", ""sampling_frequency"": 57, ""on_transform"": true, ""on_inverse"": false, ""bounds_only"": false}, ""2"": {}, ""3"": {""part"": ""trend"", ""lamb"": 6.25}, ""4"": {}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,8.0,0.014674232015300655,inverse_rank_from_validation_score,Score,14.330282613589011,GLS,"{'changepoint_spacing': 5040, 'changepoint_distance_end': None, 'constant': False}","{'fillna': 'ffill', 'transformations': {'0': 'HistoricValues', '1': 'Round', '2': 'ChangepointDetrend', '3': 'RobustScaler'}, 'transformation_params': {'0': {'window': 10}, '1': {'decimals': 0, 'on_transform': False, 'on_inverse': True}, '2': {'model': 'Poisson', 'changepoint_spacing': 5040, 'changepoint_distance_end': 180, 'datepart_method': 'simple_2'}, '3': {}}}",0.0,model.results,False,,,,,,
model_weights,9.0,0.01304376179137836,inverse_rank_from_validation_score,Score,14.33028324168311,GLS,"{'changepoint_spacing': 5040, 'changepoint_distance_end': None, 'constant': True}","{'fillna': 'mean', 'transformations': {'0': 'HistoricValues', '1': 'Round', '2': 'ChangepointDetrend'}, 'transformation_params': {'0': {'window': 10}, '1': {'decimals': 0, 'on_transform': False, 'on_inverse': True}, '2': {'model': 'Poisson', 'changepoint_spacing': 5040, 'changepoint_distance_end': 180, 'datepart_method': 'simple_2'}}}",0.0,model.results,False,,,,,,
model_weights,10.0,0.011739385612240525,inverse_rank_from_validation_score,Score,14.330283528811842,GLS,"{'changepoint_spacing': 5040, 'changepoint_distance_end': 5040, 'constant': False}","{'fillna': 'ffill', 'transformations': {'0': 'HistoricValues', '1': 'Round', '2': 'ChangepointDetrend', '3': 'RobustScaler'}, 'transformation_params': {'0': {'window': 10}, '1': {'decimals': 0, 'on_transform': False, 'on_inverse': True}, '2': {'model': 'Poisson', 'changepoint_spacing': 5040, 'changepoint_distance_end': 180, 'datepart_method': 'simple_2'}, '3': {}}}",0.0,model.results,False,,,,,,
