column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,1.2029193670664278,1.2029193670664278,1.2029193670664278,1.2029193670664278,0.0
MAPE(%),30,30,21.59220366973572,21.59220366973572,21.59220366973572,21.59220366973572,0.0
MASE_lag1,30,30,1.474141521460207,1.474141521460207,1.474141521460207,1.474141521460207,0.0
R2,30,30,-4.055368789901986,-4.055368789901986,-4.055368789901986,-4.055368789901986,0.0
RMSSE,30,30,1.2093734074054194,1.2093734074054194,1.2093734074054194,1.2093734074054194,0.0
SMAPE(%),30,30,25.673340607659327,25.673340607659327,25.673340607659327,25.673340607659327,0.0
nMAE,30,30,0.2200460915084371,0.2200460915084371,0.2200460915084371,0.2200460915084371,0.0
nRMSE,30,30,0.26945277557102865,0.26945277557102865,0.26945277557102865,0.26945277557102865,0.0
