column,records,values_count,min,median,max,mean,std
category,30,30,60.0,60.0,60.0,60.0,0.0
file,30,0,,,,,
MAE,30,30,1.0298351381906294,1.0298351381906294,1.0298351381906294,1.0298351381906294,0.0
MAPE(%),30,30,18.60431474370095,18.60431474370095,18.60431474370095,18.60431474370095,0.0
MASE_lag1,30,30,1.401167334098811,1.401167334098811,1.401167334098811,1.401167334098811,0.0
R2,30,30,-4.5283186454565945,-4.5283186454565945,-4.5283186454565945,-4.5283186454565945,0.0
RMSSE,30,30,1.0753017437092502,1.0753017437092502,1.0753017437092502,1.0753017437092502,0.0
SMAPE(%),30,30,21.075457568628824,21.075457568628824,21.075457568628824,21.075457568628824,0.0
nMAE,30,30,0.19350166338309768,0.19350166338309768,0.19350166338309768,0.19350166338309768,0.0
nRMSE,30,30,0.22419946974871138,0.22419946974871138,0.22419946974871138,0.22419946974871138,0.0
