column,records,values_count,min,median,max,mean,std
category,30,30,90.0,90.0,90.0,90.0,0.0
file,30,0,,,,,
MAE,30,30,0.5782064802042601,0.5782064802042601,0.5782064802042601,0.5782064802042601,0.0
MAPE(%),30,30,10.981659083241356,10.981659083241356,10.981659083241356,10.981659083241356,0.0
MASE_lag1,30,30,0.7541229483937002,0.7541229483937002,0.7541229483937002,0.7541229483937002,0.0
R2,30,30,-0.5548010706044089,-0.5548010706044089,-0.5548010706044089,-0.5548010706044089,0.0
RMSSE,30,30,0.6053465283130607,0.6053465283130607,0.6053465283130607,0.6053465283130607,0.0
SMAPE(%),30,30,11.005264824739916,11.005264824739916,11.005264824739916,11.005264824739916,0.0
nMAE,30,30,0.10948703468717629,0.10948703468717629,0.10948703468717629,0.10948703468717629,0.0
nRMSE,30,30,0.13263057143186394,0.13263057143186394,0.13263057143186394,0.13263057143186394,0.0
