Date,y
2026-03-01,341.1428571428571
2026-03-02,341.1428571428571
2026-03-03,341.1428571428571
2026-03-04,341.1428571428571
2026-03-05,341.1428571428571
2026-03-06,341.1428571428571
2026-03-07,341.1428571428571
