Date,y
2026-03-01,1004.3136988425167
2026-03-02,1004.3136988425167
2026-03-03,1004.3136988425167
2026-03-04,1004.3136988425167
2026-03-05,1004.3136988425167
2026-03-06,1004.3136988425167
2026-03-07,1004.3136988425167
