Date,y
2026-03-01,1012.5
2026-03-02,1012.6287409680073
2026-03-03,1012.81711520166
2026-03-04,1012.828202863526
2026-03-05,1012.6936526868959
2026-03-06,1012.4087568124298
2026-03-07,1012.1407868657543
