Date,y
2026-03-01,1000.7
2026-03-02,1000.6109377634258
2026-03-03,1000.8965750223347
2026-03-04,1001.6790872812437
2026-03-05,1001.0022245401526
2026-03-06,1000.9409867990614
2026-03-07,1001.4075650228834
