column,records,values_count,min,median,max,mean,std
category,30,30,90.0,90.0,90.0,90.0,0.0
file,30,0,,,,,
MAE,30,30,0.5583478693111855,0.5583478693111855,0.5583478693111855,0.5583478693111855,0.0
MAPE(%),30,30,10.55157634177401,10.55157634177401,10.55157634177401,10.55157634177401,0.0
MASE_lag1,30,30,0.7282224531374066,0.7282224531374066,0.7282224531374066,0.7282224531374066,0.0
MASE_lastValue,30,30,0.8362838251442896,0.8362838251442896,0.8362838251442896,0.8362838251442896,0.0
R2,30,30,-0.4480718737816416,-0.4480718737816416,-0.4480718737816416,-0.4480718737816416,0.0
RMSSE,30,30,0.5842001977801247,0.5842001977801247,0.5842001977801247,0.5842001977801247,0.0
SMAPE(%),30,30,10.627122216677542,10.627122216677542,10.627122216677542,10.627122216677542,0.0
last_value_index,30,0,,,,,
last_value_value,30,30,5.85374,5.85374,5.85374,5.85374,0.0
nMAE,30,30,0.10572668177843492,0.10572668177843492,0.10572668177843492,0.10572668177843492,0.0
nRMSE,30,30,0.12799744020686757,0.12799744020686757,0.12799744020686757,0.12799744020686757,0.0
