ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,ValidationStartDate,smape,mae,rmse,made,mage,mate,matse,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,wasserstein,dwd,custom,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mate_weighted,matse_weighted,underestimate_weighted,mle_weighted,overestimate_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,wasserstein_weighted,dwd_weighted,custom_weighted,TotalRuntimeSeconds,Score
5c0f617b2f5f2f994dce4ffd911457cf,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.041213,0 days 00:00:00.007876,0 days 00:00:00.144613,1,,1,0,3,2026-02-19,0.33801667041467937,0.01870066057452746,0.01875420416534692,0.056957150213928644,0.01870066057452746,0.0028322909114919526,0.00025563253049290015,-0.017284515118781485,0.018600825787245742,0.020116806030273438,0.018626821591779696,0.03703654432705023,0.0,1.0,0.020116806030273438,1.0,1.0183499125188014,0.017284515118781485,0.09648097860904414,0.011867478470429424,0.05002923845592102,0.022725273333585008,0.03703654432705023,0.0,0.33801667041467937,0.01870066057452746,0.01875420416534692,0.056957150213928644,0.01870066057452746,0.0028322909114919526,0.00025563253049290015,-0.017284515118781485,0.018600825787245742,0.020116806030273438,0.018626821591779696,0.03703654432705023,0.0,1.0,0.020116806030273438,1.0,1.0183499125188014,0.017284515118781485,0.09648097860904414,0.011867478470429424,0.05002923845592102,0.022725273333585008,0.03703654432705023,0.0,0.1446,12.967044456981315
a5b2f55bfb82e013aba99643ac5ff75c,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""bestn_horizontal"", ""models"": {}, ""point_method"": ""median"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.078542,0 days 00:00:00.001866,0 days 00:00:00.191105,1,,1,0,3,2026-02-19,0.33801667041467937,0.01870066057452746,0.01875420416534692,0.056957150213928644,0.01870066057452746,0.0028322909114919526,0.00025563253049290015,-0.017284515118781485,0.018600825787245742,0.020116806030273438,0.018626821591779696,0.03703654432705023,0.0,1.0,0.020116806030273438,1.0,1.0183499125188014,0.017284515118781485,0.09648097860904414,0.011867478470429424,0.05002923845592102,0.022725273333585008,0.03703654432705023,0.0,0.33801667041467937,0.01870066057452746,0.01875420416534692,0.056957150213928644,0.01870066057452746,0.0028322909114919526,0.00025563253049290015,-0.017284515118781485,0.018600825787245742,0.020116806030273438,0.018626821591779696,0.03703654432705023,0.0,1.0,0.020116806030273438,1.0,1.0183499125188014,0.017284515118781485,0.09648097860904414,0.011867478470429424,0.05002923845592102,0.022725273333585008,0.03703654432705023,0.0,0.1911,12.967241553021015
bb6d8ee3970304bbe12d512cf1fcf5d6,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.032874,0 days 00:00:00.002608,0 days 00:00:00.149351,1,,1,0,3,2026-02-19,0.34928977422494606,0.019334077845736264,0.019349915492214913,0.05821162926022495,0.019334077845736264,0.0015654563690743473,0.00014129253862270137,-0.01855134966119909,0.019234243058454545,0.020116806030273438,0.019249089195886276,0.038291023373346535,0.0,1.0,0.020116806030273438,1.0,1.018965663490849,0.01855134966119909,0.10281515132113217,0.012148449354631882,0.04882349678151336,0.02147079428728959,0.038291023373346535,0.0,0.34928977422494606,0.019334077845736264,0.019349915492214913,0.05821162926022495,0.019334077845736264,0.0015654563690743473,0.00014129253862270137,-0.01855134966119909,0.019234243058454545,0.020116806030273438,0.019249089195886276,0.038291023373346535,0.0,1.0,0.020116806030273438,1.0,1.018965663490849,0.01855134966119909,0.10281515132113217,0.012148449354631882,0.04882349678151336,0.02147079428728959,0.038291023373346535,0.0,0.1494,13.367500932041683
9b0f5fe188a989771682436d49b09cf6,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""median"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.033284,0 days 00:00:00.001290,0 days 00:00:00.182903,1,,1,0,3,2026-02-19,0.36073427780768924,0.01997697996186476,0.0199774693023454,0.05948489298409472,0.01997697996186476,0.00027965213681735435,2.5240409840071662e-05,-0.019837153893456083,0.01987714517458304,0.020116806030273438,0.019879883767458868,0.0395642870972163,0.0,1.0,0.020116806030273438,1.0,1.0195902545126725,0.019837153893456083,0.10924417248241713,0.012453941160818058,0.04759821178492036,0.020197530563419816,0.0395642870972163,0.0,0.36073427780768924,0.01997697996186476,0.0199774693023454,0.05948489298409472,0.01997697996186476,0.00027965213681735435,2.5240409840071662e-05,-0.019837153893456083,0.01987714517458304,0.020116806030273438,0.019879883767458868,0.0395642870972163,0.0,1.0,0.020116806030273438,1.0,1.0195902545126725,0.019837153893456083,0.10924417248241713,0.012453941160818058,0.04759821178492036,0.020197530563419816,0.0395642870972163,0.0,0.1829,13.776558103493398
f91a05d33918275f12fdafb433e3a2e1,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.068310,0 days 00:00:00.001825,0 days 00:00:00.237970,1,,1,0,3,2026-02-19,0.36073427780768924,0.01997697996186476,0.0199774693023454,0.05948489298409472,0.01997697996186476,0.00027965213681735435,2.5240409840071662e-05,-0.019837153893456083,0.01987714517458304,0.020116806030273438,0.019879883767458868,0.03956428708868552,0.0,1.0,0.020116806030273438,1.0,1.0195902545126725,0.019837153893456083,0.10924417248241713,0.012453941160818058,0.04759821178492036,0.020197530563419816,0.0395642870972163,0.0,0.36073427780768924,0.01997697996186476,0.0199774693023454,0.05948489298409472,0.01997697996186476,0.00027965213681735435,2.5240409840071662e-05,-0.019837153893456083,0.01987714517458304,0.020116806030273438,0.019879883767458868,0.03956428708868552,0.0,1.0,0.020116806030273438,1.0,1.0195902545126725,0.019837153893456083,0.10924417248241713,0.012453941160818058,0.04759821178492036,0.020197530563419816,0.0395642870972163,0.0,0.238,13.776791651012879
b5312ba617db2cdce6f2afffc66de3d2,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 1, ""model_metric"": ""horizontal"", ""models"": {""0dbfde9ec50762dc40992bb2e6ddfccf"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 1, \""d\"": 0, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.005055,0 days 00:00:00.002989,0 days 00:00:00.069097,1,,1,0,3,2026-02-19,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.0691,17.528403169287138
b5312ba617db2cdce6f2afffc66de3d2,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 1, ""model_metric"": ""horizontal"", ""models"": {""0dbfde9ec50762dc40992bb2e6ddfccf"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 1, \""d\"": 0, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.004646,0 days 00:00:00.001622,0 days 00:00:00.072235,1,,1,0,3,2026-02-19,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.0722,17.528416309023118
b0e1c209c085ffe8fad01e7e7e12a413,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {""0dbfde9ec50762dc40992bb2e6ddfccf"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 1, \""d\"": 0, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}, ""4ccc70bcd7fc92f82e18330769e3c98a"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 2, \""d\"": 1, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""akima\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\"", \""2\"": \""superFast\"", \""3\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}, \""3\"": {}}}""}, ""db0e41fb25290810d4a0fb21211c4c5d"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 4, \""d\"": 0, \""q\"": 12, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""cubic\"", \""transformations\"": {}, \""transformation_params\"": {}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.012030,0 days 00:00:00.005918,0 days 00:00:00.073680,1,,1,0,3,2026-02-19,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.0737,17.528422666959884
b0e1c209c085ffe8fad01e7e7e12a413,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {""0dbfde9ec50762dc40992bb2e6ddfccf"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 1, \""d\"": 0, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}, ""4ccc70bcd7fc92f82e18330769e3c98a"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 2, \""d\"": 1, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""akima\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\"", \""2\"": \""superFast\"", \""3\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}, \""3\"": {}}}""}, ""db0e41fb25290810d4a0fb21211c4c5d"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 4, \""d\"": 0, \""q\"": 12, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""cubic\"", \""transformations\"": {}, \""transformation_params\"": {}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.010001,0 days 00:00:00.005164,0 days 00:00:00.076545,1,,1,0,3,2026-02-19,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.0765,17.52843453510851
4de12d0a485e7360d5c409fe80f3e8db,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {""db0e41fb25290810d4a0fb21211c4c5d"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 4, \""d\"": 0, \""q\"": 12, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""cubic\"", \""transformations\"": {}, \""transformation_params\"": {}}""}, ""4ccc70bcd7fc92f82e18330769e3c98a"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 2, \""d\"": 1, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""akima\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\"", \""2\"": \""superFast\"", \""3\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}, \""3\"": {}}}""}, ""0dbfde9ec50762dc40992bb2e6ddfccf"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 1, \""d\"": 0, \""q\"": 1, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""superFast\"", \""1\"": \""superFast\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SeasonalDifference"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max""}, ""1"": {""lag_1"": 7, ""method"": 20}, ""2"": {""rows"": 1, ""lag"": 28, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}}}",0 days 00:00:00,0 days 00:00:00.013169,0 days 00:00:00.007826,0 days 00:00:00.082804,1,,1,0,3,2026-02-19,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.4426933128597998,0.024776334816788204,0.03176759904393368,0.044223269544135094,0.024776334816788204,0.04955266963357641,0.0044724481795682305,-0.04955266963357641,0.024776334816788204,0.0,0.0242861286997226,0.04906938014551935,0.0,1.0,0.0446588291789789,1.0,1.0242408799425646,0.004893840454597509,0.22574106612219325,0.012936398804634385,0.07134233506077395,0.053915490746904486,0.04906938014551935,0.0,0.0828,17.528461238442922
