column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,0.5266718186228923,1.3593283754093448,23.148918835063913,2.1189057705694476,3.9812892898254337
MAPE(%),30,30,9.868304672040514,24.801995515901567,436.1719671402196,39.21053144528468,75.0774113816667
MASE_lag1,30,30,0.6454204805999193,1.665816059123526,28.36830411576166,2.596655322023398,4.878950336787114
MASE_lastValue,30,30,0.4889656407108427,1.262009559874273,21.491611150842633,1.967206296363923,3.6962556180523407
R2,30,30,-1808.1696063028598,-4.418345437840715,0.11740642291802439,-66.85375221365815,323.4927776990203
RMSSE,30,30,0.5053175416339263,1.2470461974827522,22.878293906095422,2.037577685919995,3.934367992922498
SMAPE(%),30,30,9.683876121650641,24.989697461626015,183.8761483899511,36.71738865141264,35.21245362567719
last_value_index,30,0,,,,,
last_value_value,30,30,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.09634234710031743,0.24865747802763746,4.234555741441118,0.3876044777843637,0.7282841821118585
nRMSE,30,30,0.11258657855732516,0.2778464096526809,5.097366748416182,0.4539796886146383,0.87659143926868
