group,rank,usage_weight,weight_method,score_column,score_value,model_name,model_parameters,transformation_parameters,ensemble,source,is_best,feature_name,raw_score,is_target,parameter_group,parameter_path,parameter_value
model_weights,753.0,0.00015533303823556775,inverse_rank_from_validation_score,Score,20.84426843544321,ARDL,"{'lags': 1, 'trend': 'ct', 'order': 0, 'causal': False, 'regression_type': 'holiday'}","{'fillna': 'akima', 'transformations': {'0': 'Detrend', '1': 'ChangepointDetrend'}, 'transformation_params': {'0': {'model': 'Linear', 'phi': 1, 'window': None, 'transform_dict': None}, '1': {'model': 'Linear', 'changepoint_spacing': None, 'changepoint_distance_end': 5040, 'datepart_method': None}}}",0.0,model.results,False,,,,,,
model_weights,754.0,0.00015512702624851792,inverse_rank_from_validation_score,Score,20.854848780051814,BasicLinearModel,"{'datepart_method': 'expanded', 'changepoint_spacing': 96, 'changepoint_distance_end': 5040, 'regression_type': None, 'lambda_': 1000, 'trend_phi': 0.99, 'holiday_countries_used': False}","{'fillna': 'quadratic', 'transformations': {'0': 'RollingMean100thN', '1': 'PowerTransformer', '2': 'SeasonalDifference', '3': 'AlignLastValue', '4': 'HPFilter'}, 'transformation_params': {'0': {}, '1': {}, '2': {'lag_1': 2, 'method': 'Median'}, '3': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'max', 'mean_type': 'arithmetic'}, '4': {'part': 'trend', 'lamb': 129600}}}",0.0,model.results,False,,,,,,
model_weights,755.0,0.00015492155998858613,inverse_rank_from_validation_score,Score,20.85720461921139,ARDL,"{'lags': 2, 'trend': 'ct', 'order': 1, 'causal': False, 'regression_type': 'holiday'}","{'fillna': 'time', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue', '2': 'EWMAFilter', '3': 'ConvolutionFilter'}, 'transformation_params': {'0': {'rows': 7, 'lag': 1, 'method': 'additive', 'strength': 0.7, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '1': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '2': {'span': 60}, '3': {'weight': 0.75}}}",0.0,model.results,False,,,,,,
model_weights,756.0,0.0001547166372901885,inverse_rank_from_validation_score,Score,20.859541031483122,SeasonalNaive,"{'method': 'lastvalue', 'lag_1': 86, 'lag_2': None}","{'fillna': 'time', 'transformations': {'0': 'STLFilter', '1': 'RollingMeanTransformer', '2': 'EWMAFilter', '3': 'AlignLastValue', '4': 'ConvolutionFilter'}, 'transformation_params': {'0': {'decomp_type': 'seasonal_decompose', 'part': 'trend'}, '1': {'fixed': True, 'window': 28, 'macro_micro': False, 'center': False, 'mean_type': 'arithmetic'}, '2': {'span': 60}, '3': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean', 'mean_type': 'geometric'}, '4': {'weight': 0.75}}}",0.0,model.results,False,,,,,,
model_weights,757.0,0.00015451225599918432,inverse_rank_from_validation_score,Score,20.861237321020262,ARDL,"{'lags': 2, 'trend': 'ct', 'order': 0, 'causal': False, 'regression_type': 'holiday'}","{'fillna': 'nearest', 'transformations': {'0': 'MinMaxScaler', '1': 'ThetaTransformer'}, 'transformation_params': {'0': {}, '1': {'theta_values': [0.8, 1.2]}}}",0.0,model.results,False,,,,,,
model_weights,758.0,0.00015430841397280016,inverse_rank_from_validation_score,Score,20.864648195879617,ETS,"{'damped_trend': False, 'trend': None, 'seasonal': 'additive', 'seasonal_periods': 28, 'method': None}","{'fillna': 'zero', 'transformations': {'0': 'MaxAbsScaler', '1': 'Slice'}, 'transformation_params': {'0': {}, '1': {'method': 100}}}",0.0,model.results,False,,,,,,
model_weights,759.0,0.00015410510907955537,inverse_rank_from_validation_score,Score,20.882427869795453,SeasonalityMotif,"{'window': 5, 'point_method': 'median', 'distance_metric': 'chebyshev', 'k': 100, 'datepart_method': 'simple_2', 'independent': False}","{'fillna': 'ffill', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue', '2': 'AlignLastValue', '3': 'ClipOutliers', '4': 'MinMaxScaler'}, 'transformation_params': {'0': {'rows': 7, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '1': {'rows': 7, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 1, 'threshold_method': 'max', 'mean_type': 'arithmetic'}, '2': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 0.5, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '3': {'method': 'clip', 'std_threshold': 3.25, 'fillna': None}, '4': {}}}",0.0,model.results,False,,,,,,
model_weights,760.0,0.00015390233919918751,inverse_rank_from_validation_score,Score,20.88503300512834,ETS,"{'damped_trend': False, 'trend': 'multiplicative', 'seasonal': None, 'seasonal_periods': None, 'method': 'SLSQP'}","{'fillna': 'akima', 'transformations': {'0': 'MinMaxScaler', '1': 'ConvolutionFilter', '2': 'bkfilter', '3': 'AlignLastValue'}, 'transformation_params': {'0': {}, '1': {'weight': 0.9}, '2': {}, '3': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': 10, 'threshold_method': 'mean', 'mean_type': 'geometric'}}}",0.0,model.results,False,,,,,,
model_weights,761.0,0.00015370010222257887,inverse_rank_from_validation_score,Score,20.88628478606595,MetricMotif,"{'window': 10, 'point_method': 'midhinge', 'distance_metric': 'mqae', 'k': 100, 'comparison_transformation': {'fillna': 'ffill_mean_biased', 'transformations': {'0': 'MinMaxScaler'}, 'transformation_params': {'0': {}}}, 'combination_transformation': {'fillna': 'ffill', 'transformations': {'0': 'Round'}, 'transformation_params': {'0': {'decimals': 0, 'on_transform': False, 'on_inverse': True}}}}","{'fillna': 'time', 'transformations': {'0': 'STLFilter', '1': 'AlignLastValue', '2': 'EWMAFilter', '3': 'ConvolutionFilter'}, 'transformation_params': {'0': {'decomp_type': 'seasonal_decompose', 'part': 'trend'}, '1': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean', 'mean_type': 'arithmetic'}, '2': {'span': 60}, '3': {'weight': 0.75}}}",0.0,model.results,False,,,,,,
model_weights,762.0,0.0001534983960516831,inverse_rank_from_validation_score,Score,20.906816663762495,FFT,"{'n_harmonics': 2, 'detrend': 'linear'}","{'fillna': 'akima', 'transformations': {'0': 'ShiftFirstValue', '1': 'PositiveShift', '2': 'ConvolutionFilter'}, 'transformation_params': {'0': {'rows': 28}, '1': {}, '2': {'weight': [1.0, 0.5, 0.3333333333333333]}}}",0.0,model.results,False,,,,,,
model_weights,763.0,0.00015329721859945285,inverse_rank_from_validation_score,Score,20.911711206986453,ARDL,"{'lags': 2, 'trend': 'ct', 'order': 0, 'causal': False, 'regression_type': 'holiday'}","{'fillna': 'ffill_mean_biased', 'transformations': {'0': 'RobustScaler', '1': 'PowerTransformer', '2': 'CenterSplit', '3': 'AnomalyRemoval'}, 'transformation_params': {'0': {}, '1': {}, '2': {'fillna': 'akima', 'center': 'zero'}, '3': {'method': 'rolling_zscore', 'method_params': {'distribution': 'laplace', 'alpha': 0.1, 'rolling_periods': 28, 'center': False}, 'fillna': 'rolling_mean_24', 'transform_dict': None, 'isolated_only': False, 'on_inverse': False}}}",0.0,model.results,False,,,,,,
model_weights,764.0,0.0001530965677897677,inverse_rank_from_validation_score,Score,20.912990297503665,ARDL,"{'lags': 2, 'trend': 'ct', 'order': 0, 'causal': False, 'regression_type': 'holiday'}","{'fillna': 'akima', 'transformations': {'0': 'AlignLastValue', '1': 'PowerTransformer', '2': 'AnomalyRemoval'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'additive', 'strength': 1.0, 'first_value_only': True, 'threshold': None, 'threshold_method': 'max', 'mean_type': 'arithmetic'}, '1': {}, '2': {'method': 'LOF', 'method_params': {'contamination': 'auto', 'n_neighbors': 10, 'metric': 'minkowski'}, 'fillna': 'ffill', 'transform_dict': {'fillna': None, 'transformations': {'0': 'ClipOutliers'}, 'transformation_params': {'0': {'method': 'clip', 'std_threshold': 6}}}, 'isolated_only': False, 'on_inverse': False}}}",0.0,model.results,False,,,,,,
