,Wh
2026-01-10,5.401110172271729
2026-01-11,5.248014638455575
2026-01-12,5.267302188544644
2026-01-13,5.235283877834816
2026-01-14,5.254571427923884
2026-01-15,5.222553117214056
2026-01-16,5.190534806504228
2026-01-17,5.209822356593297
2026-01-18,5.229109906682365
2026-01-19,5.197091595972537
2026-01-20,5.182290106616916
2026-01-21,5.167488617261297
2026-01-22,5.1695593459961575
2026-01-23,5.171630074731018
2026-01-24,5.165307139946679
2026-01-25,5.158899314110259
2026-01-26,5.152491488273838
2026-01-27,5.146168553489498
2026-01-28,5.139760727653079
2026-01-29,5.133352901816659
2026-01-30,5.12694507598024
2026-01-31,5.120622141195899
2026-02-01,5.11429920641156
2026-02-02,5.10789138057514
2026-02-03,5.101483554738721
2026-02-04,5.095075728902301
2026-02-05,5.088667903065881
2026-02-06,5.082344968281541
2026-02-07,5.075937142445121
2026-02-08,5.069529316608701
2026-02-09,5.063121490772282
2026-02-10,5.056713664935862
2026-02-11,5.050305839099442
2026-02-12,5.043898013263022
2026-02-13,5.037490187426603
2026-02-14,5.031082361590183
2026-02-15,5.024674535753764
2026-02-16,5.018266709917344
2026-02-17,5.011858884080925
2026-02-18,5.0055359492965845
2026-02-19,4.9991281234601646
2026-02-20,4.992720297623745
2026-02-21,4.9863124717873255
2026-02-22,4.9799046459509055
2026-02-23,4.973496820114486
2026-02-24,4.967088994278066
2026-02-25,4.9606811684416465
2026-02-26,4.954273342605227
2026-02-27,4.9478655167688075
2026-02-28,4.9414576909323875
2026-03-01,4.935049865095968
2026-03-02,4.928642039259548
2026-03-03,4.9222342134231285
2026-03-04,4.9158263875867085
2026-03-05,4.9094185617502895
2026-03-06,4.9030107359138695
2026-03-07,4.896602910077449
2026-03-08,4.8901950842410296
2026-03-09,4.88378725840461
2026-03-10,4.8773794325681905
