,Wh
2025-12-11,6.012155579386295
2025-12-12,6.004166243798087
2025-12-13,5.989718072304507
2025-12-14,5.975269900810925
2025-12-15,5.960821729317345
2025-12-16,5.946373557823765
2025-12-17,5.9543628934119734
2025-12-18,5.962352229000183
2025-12-19,5.974303857802001
2025-12-20,5.962352229000183
2025-12-21,5.950400600198364
2025-12-22,5.9384489713965465
2025-12-23,5.917930499932878
2025-12-24,5.9384489713965465
2025-12-25,5.917930499932878
2025-12-26,5.891971971846902
2025-12-27,5.889769197480717
2025-12-28,5.891971971846902
2025-12-29,5.894174746213087
2025-12-30,5.896377520579272
2025-12-31,5.898580294945457
2026-01-01,5.900783069311642
2026-01-02,5.902985843677827
2026-01-03,5.905188618044012
2026-01-04,5.907391392410197
2026-01-05,5.909594166776382
2026-01-06,5.911796941142567
2026-01-07,5.913999715508752
2026-01-08,5.9140063429254415
2026-01-09,5.913999715508752
2026-01-10,5.913458867806348
2026-01-11,5.912723783406527
2026-01-12,5.911988699006708
2026-01-13,5.911253614606887
2026-01-14,5.910518530207067
2026-01-15,5.909783445807246
2026-01-16,5.909048361407427
2026-01-17,5.908313277007608
2026-01-18,5.907578192607787
2026-01-19,5.906843108207967
2026-01-20,5.906108023808146
2026-01-21,5.905372939408327
2026-01-22,5.904637855008506
2026-01-23,5.903902770608687
2026-01-24,5.903167686208867
2026-01-25,5.902432601809046
2026-01-26,5.901697517409227
2026-01-27,5.900962433009406
2026-01-28,5.900227348609587
2026-01-29,5.899492264209767
2026-01-30,5.898757179809946
2026-01-31,5.898022095410127
2026-02-01,5.897287011010306
2026-02-02,5.896551926610487
2026-02-03,5.895816842210667
2026-02-04,5.895081757810846
2026-02-05,5.894346673411027
2026-02-06,5.893611589011206
2026-02-07,5.892876504611387
2026-02-08,5.892141420211566
2026-02-09,5.891406335811746
2026-02-10,5.890671251411927
2026-02-11,5.889936167012106
2026-02-12,5.889201082612287
2026-02-13,5.888465998212466
2026-02-14,5.887730913812646
2026-02-15,5.886995829412825
2026-02-16,5.886260745013006
2026-02-17,5.885525660613187
2026-02-18,5.884790576213366
2026-02-19,5.884055491813546
2026-02-20,5.884164097568792
2026-02-21,5.8842727033240365
2026-02-22,5.8843813090792825
2026-02-23,5.884489914834528
2026-02-24,5.884598520589774
2026-02-25,5.884485496556735
2026-02-26,5.884372472523696
2026-02-27,5.884259448490658
2026-02-28,5.884146424457619
2026-03-01,5.884176411542523
2026-03-02,5.884206398627425
2026-03-03,5.884236385712327
2026-03-04,5.8842663727972315
2026-03-05,5.884296359882134
2026-03-06,5.884310168708819
2026-03-07,5.884291941604342
2026-03-08,5.884273714499864
2026-03-09,5.884255487395388
2026-03-10,5.884252082581293
