,Wh
2025-12-11,5.55625197092692
2025-12-12,5.909385331471761
2025-12-13,5.55625197092692
2025-12-14,5.891136439260488
2025-12-15,5.55625197092692
2025-12-16,5.67443065758953
2025-12-17,5.55625197092692
2025-12-18,5.67443065758953
2025-12-19,5.582987912854018
2025-12-20,5.549954774880298
2025-12-21,5.553126402533361
2025-12-22,5.549954774880298
2025-12-23,5.546783147227234
2025-12-24,5.543611519574171
2025-12-25,5.540439891921108
2025-12-26,5.543611519574171
2025-12-27,5.540439891921108
2025-12-28,5.537268264268046
2025-12-29,5.534096636614982
2025-12-30,5.530925008961918
2025-12-31,5.527753381308855
2026-01-01,5.524581753655792
2026-01-02,5.521410126002729
2026-01-03,5.518238498349665
2026-01-04,5.515066870696603
2026-01-05,5.51189524304354
2026-01-06,5.508723615390476
2026-01-07,5.505551987737412
2026-01-08,5.5023803600843495
2026-01-09,5.4992087324312875
2026-01-10,5.496037104778224
2026-01-11,5.49286547712516
2026-01-12,5.489693849472097
2026-01-13,5.486522221819034
2026-01-14,5.48335059416597
2026-01-15,5.480178966512907
2026-01-16,5.477007338859845
2026-01-17,5.473835711206782
2026-01-18,5.470664083553718
2026-01-19,5.467492455900654
2026-01-20,5.464320828247591
2026-01-21,5.461149200594529
2026-01-22,5.4579775729414655
2026-01-23,5.454805945288402
2026-01-24,5.451634317635339
2026-01-25,5.448462689982276
2026-01-26,5.445291062329212
2026-01-27,5.442119434676148
2026-01-28,5.438947807023086
2026-01-29,5.435776179370023
2026-01-30,5.43260455171696
2026-01-31,5.429432924063896
2026-02-01,5.426261296410833
2026-02-02,5.423089668757771
2026-02-03,5.419918041104707
2026-02-04,5.416746413451643
2026-02-05,5.4135747857985805
2026-02-06,5.410403158145518
2026-02-07,5.407231530492454
2026-02-08,5.40405990283939
2026-02-09,5.400888275186328
2026-02-10,5.397716647533265
2026-02-11,5.394545019880201
2026-02-12,5.391373392227138
2026-02-13,5.388201764574075
2026-02-14,5.385030136921013
2026-02-15,5.381858509267949
2026-02-16,5.378686881614885
2026-02-17,5.375515253961822
2026-02-18,5.372343626308759
2026-02-19,5.369171998655696
2026-02-20,5.366000371002632
2026-02-21,5.36282874334957
2026-02-22,5.359657115696507
2026-02-23,5.356485488043443
2026-02-24,5.353313860390379
2026-02-25,5.3501422327373165
2026-02-26,5.3469706050842545
2026-02-27,5.343798977431191
2026-02-28,5.340627349778127
2026-03-01,5.337455722125064
2026-03-02,5.334284094472001
2026-03-03,5.331112466818937
2026-03-04,5.3279408391658745
2026-03-05,5.324769211512812
2026-03-06,5.321597583859748
2026-03-07,5.318425956206685
2026-03-08,5.315254328553622
2026-03-09,5.312082700900558
2026-03-10,5.308911073247495
