ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,ValidationStartDate,smape,mae,rmse,made,mage,mate,matse,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,wasserstein,dwd,custom,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mate_weighted,matse_weighted,underestimate_weighted,mle_weighted,overestimate_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,wasserstein_weighted,dwd_weighted,custom_weighted,TotalRuntimeSeconds,Score
45764b0becd3944c0571917f05fb5b31,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""RegressionFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""season_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": false, ""selection"": ""cyclic"", ""max_iter"": 2000}}, ""datepart_method"": ""simple"", ""polynomial_degree"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ScipyFilter""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 31, ""polyorder"": 3, ""deriv"": 0, ""mode"": ""interp""}}}}, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""1"": {""window"": 28}}}",0 days 00:00:00,0 days 00:00:31.955868,0 days 00:00:00.002332,0 days 00:01:03.160650,1,,1,0,3,2026-02-24,2.6787140635691,0.1538532574971517,0.20170560329907694,0.4441424252052728,0.1538532574971517,0.45260000228881836,0.026356153993172347,-0.004479885101318359,0.13676457928595942,0.4570798873901367,0.15384992255845018,0.1307625340723285,1.0,0.3333333333333333,0.3222799301147461,1.0,1.1471044294205537,0.06963992118835449,0.39957914387035415,0.38202497520191575,0.38200196735492004,0.7147448451987947,0.3268515089407317,0.0,2.6787140635691,0.1538532574971517,0.20170560329907694,0.4441424252052728,0.1538532574971517,0.45260000228881836,0.026356153993172347,-0.004479885101318359,0.13676457928595942,0.4570798873901367,0.15384992255845018,0.1307625340723285,1.0,0.3333333333333333,0.3222799301147461,1.0,1.1471044294205537,0.06963992118835449,0.39957914387035415,0.38202497520191575,0.38200196735492004,0.7147448451987947,0.3268515089407317,0.0,63.1606,16.830782582083444
d9bc27ac02fa1d2f14ffbc52c9285148,ARIMA,"{""p"": 1, ""d"": 2, ""q"": 2, ""regression_type"": null}","{""fillna"": ""zero"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""AlignLastValue"", ""2"": ""Slice"", ""3"": ""AnomalyRemoval""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3.5, ""fillna"": null}, ""1"": {""rows"": 1, ""lag"": 7, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""2"": {""method"": 0.2}, ""3"": {""method"": ""rolling_zscore"", ""method_params"": {""distribution"": ""uniform"", ""alpha"": 0.05, ""rolling_periods"": 200, ""center"": true}, ""fillna"": ""rolling_mean_24"", ""transform_dict"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""cffilter"", ""1"": ""ConvolutionFilter""}, ""transformation_params"": {""0"": {}, ""1"": {""weight"": [1.0, 0.5, 0.3333333333333333]}}}, ""isolated_only"": false, ""on_inverse"": false}}}",0 days 00:00:00.019864,0 days 00:00:00.000090,0 days 00:00:00.221374,0 days 00:00:00.244788,0,,1,0,3,2026-02-24,1.9374588568814846,0.11085689405451611,0.13393275365735874,0.36750976203481545,0.11085689405451611,0.053576327885578756,0.0031198982346445584,-0.1394971771389848,0.10534331065217527,0.19307350502456355,0.1083141040398865,0.3206542683543258,1.0,0.6666666666666666,0.19307350502456355,1.0,1.1079622907400148,0.0697485885694924,0.6342786558020245,0.09790507154407302,0.3288076982616303,0.1687842012038124,0.4154170906228785,0.0,1.9374588568814846,0.11085689405451611,0.13393275365735874,0.36750976203481545,0.11085689405451611,0.053576327885578756,0.0031198982346445584,-0.1394971771389848,0.10534331065217527,0.19307350502456355,0.1083141040398865,0.3206542683543258,1.0,0.6666666666666666,0.19307350502456355,1.0,1.1079622907400148,0.0697485885694924,0.6342786558020245,0.09790507154407302,0.3288076982616303,0.1687842012038124,0.4154170906228785,0.0,0.2448,17.151700481547294
3ad5a9dd0a760b4b59445518a24e9e31,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}",{},0 days 00:00:00,0 days 00:00:31.955868,0 days 00:00:00.002332,0 days 00:01:03.056287,1,,1,0,3,2026-02-24,2.600837292082877,0.1492774708411891,0.19625135254428216,0.4316971105668354,0.1492774708411891,0.4411414663560027,0.02568889165102841,-0.003345473083782302,0.13303341046685666,0.444486939439785,0.1492756096261048,0.16324776249850495,1.0,0.6666666666666666,0.31375376496024376,1.0,1.14300255634576,0.06703932378166177,0.38545480901495455,0.3598020719494942,0.3773065426615667,0.6955033191670984,0.329126809338994,0.0,2.600837292082877,0.1492774708411891,0.19625135254428216,0.4316971105668354,0.1492774708411891,0.4411414663560027,0.02568889165102841,-0.003345473083782302,0.13303341046685666,0.444486939439785,0.1492756096261048,0.16324776249850495,1.0,0.6666666666666666,0.31375376496024376,1.0,1.14300255634576,0.06703932378166177,0.38545480901495455,0.3598020719494942,0.3773065426615667,0.6955033191670984,0.329126809338994,0.0,63.0563,17.16764064804994
08a219b4336e1835a91f44bc4aaeb433,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""FFTFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""cutoff"": 0.01, ""reverse"": false, ""on_transform"": false, ""on_inverse"": true}, ""1"": {""window"": null}}}",0 days 00:00:00,0 days 00:00:31.955868,0 days 00:00:00.002332,0 days 00:01:03.128805,1,,1,0,3,2026-02-24,2.728822257217164,0.1567888789706758,0.1968785108535154,0.43489510713407276,0.1567888789706758,0.4343800544738752,0.025295155875784424,-0.017993291219076113,0.1404218488941741,0.4523733456929513,0.1567355578804962,0.1649405834878938,1.0,0.6666666666666666,0.30876652399698834,1.0,1.149728303014618,0.08080005645751953,0.4333150716434147,0.4194344904320239,0.3850027752119293,0.7050826872550527,0.3513727438397509,0.0,2.728822257217164,0.1567888789706758,0.1968785108535154,0.43489510713407276,0.1567888789706758,0.4343800544738752,0.025295155875784424,-0.017993291219076113,0.1404218488941741,0.4523733456929513,0.1567355578804962,0.1649405834878938,1.0,0.6666666666666666,0.30876652399698834,1.0,1.149728303014618,0.08080005645751953,0.4333150716434147,0.4194344904320239,0.3850027752119293,0.7050826872550527,0.3513727438397509,0.0,63.1288,17.714611086984675
dd1ef825c82dfd3803103b125c465e4b,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",0 days 00:00:00,0 days 00:00:24.700675,0 days 00:00:00.002996,0 days 00:00:40.098368,1,,1,0,2,2026-02-27,2.5882245019307835,0.16274164353751885,0.23479250809293414,0.2777162050735259,0.16274164353751885,0.48822493061255656,0.02620721341247385,-0.48822493061255656,0.16274164353751885,0.0,0.14074570037415737,0.17737226428902808,1.0,0.6666666666666666,0.4013751535447696,0.6666666666666666,1.4181803897694882,0.04342488853389348,1.4096655453636109,0.7121700835106443,0.19916061323104478,0.4169078708235498,0.3378085906777017,0.0,2.5882245019307835,0.16274164353751885,0.23479250809293414,0.2777162050735259,0.16274164353751885,0.48822493061255656,0.02620721341247385,-0.48822493061255656,0.16274164353751885,0.0,0.14074570037415737,0.17737226428902808,1.0,0.6666666666666666,0.4013751535447696,0.6666666666666666,1.4181803897694882,0.04342488853389348,1.4096655453636109,0.7121700835106443,0.19916061323104478,0.4169078708235498,0.3378085906777017,0.0,40.0984,18.271717755744472
a345e20dec99a3ecd5803ef4bc2aefbb,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""FIRFilter"", ""1"": ""AlignLastValue"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""numtaps"": 32, ""cutoff_hz"": 0.1, ""window"": ""triang"", ""sampling_frequency"": 12, ""on_transform"": false, ""on_inverse"": true, ""bounds_only"": true}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",0 days 00:00:00,0 days 00:00:24.700675,0 days 00:00:00.002996,0 days 00:00:40.292065,1,,1,0,2,2026-02-27,2.5882245019307835,0.16274164353751885,0.23479250809293414,0.2777162050735259,0.16274164353751885,0.48822493061255656,0.02620721341247385,-0.48822493061255656,0.16274164353751885,0.0,0.14074570037415737,0.17775108836322598,1.0,0.6666666666666666,0.4013751535447696,0.6666666666666666,1.4181803897694882,0.04342488853389348,1.4096655453636109,0.7121700835106443,0.19916061323104478,0.4169078708235498,0.3378085906777017,0.0,2.5882245019307835,0.16274164353751885,0.23479250809293414,0.2777162050735259,0.16274164353751885,0.48822493061255656,0.02620721341247385,-0.48822493061255656,0.16274164353751885,0.0,0.14074570037415737,0.17775108836322598,1.0,0.6666666666666666,0.4013751535447696,0.6666666666666666,1.4181803897694882,0.04342488853389348,1.4096655453636109,0.7121700835106443,0.19916061323104478,0.4169078708235498,0.3378085906777017,0.0,40.2921,18.28048203335076
8369d45548955343daa31763fff2ebff,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""RegressionFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""season_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": false, ""selection"": ""cyclic"", ""max_iter"": 2000}}, ""datepart_method"": ""simple"", ""polynomial_degree"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ScipyFilter""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 31, ""polyorder"": 3, ""deriv"": 0, ""mode"": ""interp""}}}}, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""1"": {""window"": 28}}}",0 days 00:00:00,0 days 00:00:28.589314,0 days 00:00:00.003103,0 days 00:00:50.040117,1,,1,0,3,2026-02-24,2.6788076958077127,0.1538532574971517,0.1904950342283283,0.42886850837745366,0.1538532574971517,0.4079594612121582,0.023756611419144265,-0.026800155639648438,0.1385299249445657,0.43475961685180664,0.15373564614800608,0.20701964156952735,1.0,0.6666666666666666,0.299959659576416,1.0,1.1471044294205537,0.08080005645751953,0.45045241470069586,0.37550699409104865,0.38200196735492004,0.6689230947153372,0.35739934259637,0.0,2.6788076958077127,0.1538532574971517,0.1904950342283283,0.42886850837745366,0.1538532574971517,0.4079594612121582,0.023756611419144265,-0.026800155639648438,0.1385299249445657,0.43475961685180664,0.15373564614800608,0.20701964156952735,1.0,0.6666666666666666,0.299959659576416,1.0,1.1471044294205537,0.08080005645751953,0.45045241470069586,0.37550699409104865,0.38200196735492004,0.6689230947153372,0.35739934259637,0.0,50.0401,18.3757354731875
e387fa72eff0bea643f318f82bbdcdeb,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""best_score_unique"", ""models"": {""0134421f7563f374f78ecc83cce6eeff"": {""Model"": ""ARIMA"", ""ModelParameters"": ""{\""p\"": 4, \""d\"": 0, \""q\"": 1, \""regression_type\"": \""Holiday\""}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""SeasonalDifference\""}, \""transformation_params\"": {\""0\"": {\""lag_1\"": 12, \""method\"": \""Median\""}}}""}, ""e58a86dc60d73dc293d31e9e0c9b335e"": {""Model"": ""DatepartRegression"", ""ModelParameters"": ""{\""regression_model\"": {\""model\"": \""ElasticNet\"", \""model_params\"": {\""l1_ratio\"": 0.5, \""fit_intercept\"": true, \""selection\"": \""random\"", \""max_iter\"": 1000}}, \""datepart_method\"": [\""dayofweek\"", 365.25], \""polynomial_degree\"": null, \""holiday_countries_used\"": false, \""lags\"": null, \""forward_lags\"": null, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""ClipOutliers\"", \""1\"": \""Detrend\"", \""2\"": \""Constraint\"", \""3\"": \""Log\""}, \""transformation_params\"": {\""0\"": {\""method\"": \""clip\"", \""std_threshold\"": 3.5, \""fillna\"": null}, \""1\"": {\""model\"": \""GLS\"", \""phi\"": 1, \""window\"": 10, \""transform_dict\"": {\""fillna\"": null, \""transformations\"": {\""0\"": \""ClipOutliers\""}, \""transformation_params\"": {\""0\"": {\""method\"": \""clip\"", \""std_threshold\"": 4}}}}, \""2\"": {\""constraint_method\"": \""slope\"", \""constraint_direction\"": \""upper\"", \""constraint_regularization\"": 0.7, \""constraint_value\"": {\""slope\"": 0.1, \""window\"": 30, \""window_agg\"": \""max\"", \""threshold\"": 0.01}, \""bounds_only\"": false, \""fillna\"": null}, \""3\"": {}}}""}, ""4c9f8cded25f0c28f24707543d2a2197"": {""Model"": ""RollingRegression"", ""ModelParameters"": ""{\""regression_model\"": {\""model\"": \""BayesianRidge\"", \""model_params\"": {}}, \""holiday\"": false, \""mean_rolling_periods\"": 7, \""macd_periods\"": 364, \""std_rolling_periods\"": null, \""max_rolling_periods\"": 288, \""min_rolling_periods\"": null, \""ewm_var_alpha\"": null, \""quantile90_rolling_periods\"": null, \""quantile10_rolling_periods\"": null, \""ewm_alpha\"": 0.5, \""additional_lag_periods\"": 90, \""abs_energy\"": false, \""rolling_autocorr_periods\"": null, \""nonzero_last_n\"": null, \""add_date_part\"": null, \""polynomial_degree\"": null, \""x_transform\"": null, \""regression_type\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""bkfilter\""}, \""transformation_params\"": {\""0\"": {}}}""}, ""d4d6b56fca55ed2e365c80aa21006ef1"": {""Model"": ""FBProphet"", ""ModelParameters"": ""{\""holiday\"": true, \""regression_type\"": null, \""growth\"": \""linear\"", \""seasonality_mode\"": \""multiplicative\"", \""changepoint_prior_scale\"": 30, \""n_changepoints\"": 25, \""changepoint_range\"": 0.9, \""changepoint_spacing\"": null, \""changepoint_distance_end\"": null, \""seasonality_prior_scale\"": 10.0, \""yearly_seasonality_prior_scale\"": null, \""yearly_seasonality_order\"": null, \""weekly_seasonality_prior_scale\"": null, \""holidays_prior_scale\"": 10.0, \""trend_phi\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""Slice\""}, \""transformation_params\"": {\""0\"": {\""method\"": 0.5}}}""}}, ""point_method"": ""midhinge"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""RegressionFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""season_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": false, ""selection"": ""cyclic"", ""max_iter"": 2000}}, ""datepart_method"": ""simple"", ""polynomial_degree"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ScipyFilter""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 31, ""polyorder"": 3, ""deriv"": 0, ""mode"": ""interp""}}}}, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""1"": {""window"": 28}}}",0 days 00:00:00,0 days 00:00:28.384174,0 days 00:00:00.004082,0 days 00:00:28.547662,1,,1,0,3,2026-02-24,2.4231488142680426,0.13845316569010416,0.1594901017389254,0.397253337629722,0.13845316569010416,0.2622394561767578,0.015270931186760964,-0.33879947662353516,0.1375234226891268,0.07656002044677734,0.12825185652324908,0.3093851326034231,1.0,0.6666666666666666,0.2501997947692871,1.0,1.133240222216156,0.0825798511505127,0.9442338906226658,0.40603945332838676,0.30270502185517606,0.24832049377197343,0.6315320346777419,0.0,2.4231488142680426,0.13845316569010416,0.1594901017389254,0.397253337629722,0.13845316569010416,0.2622394561767578,0.015270931186760964,-0.33879947662353516,0.1375234226891268,0.07656002044677734,0.12825185652324908,0.3093851326034231,1.0,0.6666666666666666,0.2501997947692871,1.0,1.133240222216156,0.0825798511505127,0.9442338906226658,0.40603945332838676,0.30270502185517606,0.24832049377197343,0.6315320346777419,0.0,28.5477,19.190215372220187
aee7c05d7d637b1e37515a96016711c7,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}",{},0 days 00:00:00,0 days 00:00:28.589314,0 days 00:00:00.003103,0 days 00:00:49.935919,1,,1,0,3,2026-02-24,2.394081659926639,0.13721807215951495,0.16408998734779734,0.3856079672475901,0.13721807215951495,0.32169126067084886,0.01873297472740226,-0.04498147790384799,0.12584405173598015,0.36667273857469684,0.13689063311348837,0.31054170222214345,1.0,1.0,0.2592599818267045,1.0,1.1321209528547855,0.07619711732592016,0.45902652816424,0.25202962919176386,0.38939874751827513,0.5445555851880971,0.3425114851690268,0.0,2.394081659926639,0.13721807215951495,0.16408998734779734,0.3856079672475901,0.13721807215951495,0.32169126067084886,0.01873297472740226,-0.04498147790384799,0.12584405173598015,0.36667273857469684,0.13689063311348837,0.31054170222214345,1.0,1.0,0.2592599818267045,1.0,1.1321209528547855,0.07619711732592016,0.45902652816424,0.25202962919176386,0.38939874751827513,0.5445555851880971,0.3425114851690268,0.0,49.9359,19.194078212677432
5c128d3def049885f6785f51cb67a488,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""median"", ""model_weights"": {}}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",0 days 00:00:00,0 days 00:00:25.779616,0 days 00:00:00.001783,0 days 00:00:51.142595,1,,1,0,2,2026-02-27,2.7842256260035168,0.17474045896179766,0.2469822374797811,0.2905579082910949,0.17474045896179766,0.5242213768853929,0.028139450974327292,-0.5242213768853929,0.17474045896179766,0.0,0.15057316109423394,0.18825329014616357,1.0,0.6666666666666666,0.41993489369159853,0.6666666666666666,1.4269344707696854,0.052143241596897205,1.4899112479361054,0.7797321169828701,0.18523627976804607,0.4538788994940305,0.36271495662172654,0.0,2.7842256260035168,0.17474045896179766,0.2469822374797811,0.2905579082910949,0.17474045896179766,0.5242213768853929,0.028139450974327292,-0.5242213768853929,0.17474045896179766,0.0,0.15057316109423394,0.18825329014616357,1.0,0.6666666666666666,0.41993489369159853,0.6666666666666666,1.4269344707696854,0.052143241596897205,1.4899112479361054,0.7797321169828701,0.18523627976804607,0.4538788994940305,0.36271495662172654,0.0,51.1426,19.49515444499698
