,Wh
2025-12-11,5.746720790288595
2025-12-12,5.626607145095281
2025-12-13,5.635335145072308
2025-12-14,5.603310039950375
2025-12-15,5.5753886866536275
2025-12-16,5.609427195718879
2025-12-17,5.586815670033215
2025-12-18,5.595913763484241
2025-12-19,5.6098001384634095
2025-12-20,5.621231047709233
2025-12-21,5.5895178089561695
2025-12-22,5.561817441796086
2025-12-23,5.595588114061074
2025-12-24,5.57315452860981
2025-12-25,5.582181025330809
2025-12-26,5.595958122556929
2025-12-27,5.607299077147015
2025-12-28,5.575835403272225
2025-12-29,5.548353022007942
2025-12-30,5.58185793858085
2025-12-31,5.559600892494295
2026-01-01,5.623465813409054
2026-01-02,5.6387783276977395
2026-01-03,5.650423633155203
2026-01-04,5.6181880140674
2026-01-05,5.590030889397252
2026-01-06,5.624358428414073
2026-01-07,5.601554921037789
2026-01-08,5.610730261513716
2026-01-09,5.6247345382254
2026-01-10,5.636262501166179
2026-01-11,5.604280002380197
2026-01-12,5.576344446318989
2026-01-13,5.610401847176934
2026-01-14,5.587777790231915
2026-01-15,5.596880926075875
2026-01-16,5.610774997215681
2026-01-17,5.622212241744177
2026-01-18,5.590481426757457
2026-01-19,5.562765707392909
2026-01-20,5.5965550961703
2026-01-21,5.574109077490671
2026-01-22,5.583140576911543
2026-01-23,5.596925309733693
2026-01-24,5.6082725497514305
2026-01-25,5.576791437957794
2026-01-26,5.5492938253020325
2026-01-27,5.582817311099196
2026-01-28,5.560547929626604
2026-01-29,5.569508356361677
2026-01-30,5.5831846112956
2026-01-31,5.594442555086114
2026-02-01,5.569168547475115
2026-02-02,5.5419184521948734
2026-02-03,5.575299124541844
2026-02-04,5.553126468586005
2026-02-05,5.562048001410553
2026-02-06,5.575664890874573
2026-02-07,5.586873966504686
2026-02-08,5.555776169820671
2026-02-09,5.528613369050788
2026-02-10,5.561728671721603
2026-02-11,5.539730443010581
2026-02-12,5.5485817672787965
2026-02-13,5.56209149965807
2026-02-14,5.573212366334334
2026-02-15,5.542359291354842
2026-02-16,5.515410246143651
2026-02-17,5.548264950502691
2026-02-18,5.5264398351501995
2026-02-19,5.535221504607037
2026-02-20,5.54862492319279
2026-02-21,5.559658275069321
2026-02-22,5.529047995975847
2026-02-23,5.502311024190522
2026-02-24,5.534907180996036
2026-02-25,5.513253816699898
2026-02-26,5.521966379488504
2026-02-27,5.535264320908905
2026-02-28,5.546210846676648
2026-03-01,5.521074330425446
2026-03-02,5.4945750766104124
2026-03-03,5.527020966326146
2026-03-04,5.505469052431935
2026-03-05,5.514140817118478
2026-03-06,5.52737648694119
2026-03-07,5.538271752301003
2026-03-08,5.50804457227651
2026-03-09,5.481642223673378
2026-03-10,5.513830427409073
