category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
30,260429_132916/30/forecast_Wh_metrics_30d.json,[0.8246473046722684],[14.440149967068136],[1.1535074527052116],[1.1091179409270122],[-2.719097694560306],[0.8936647300735108],[15.929528937670097],"[""2026-01-29T00:00:00""]",[4.72749],[0.151015285072265],[0.17518408956406437]
60,260429_132916/60/forecast_Wh_metrics_60d.json,[1.34152519975],[24.346853394132324],[1.8252448552713267],[1.796681524929632],[-7.968688031304165],[1.3696142794308102],[28.70444138319423],"[""2025-12-30T00:00:00""]",[4.57906],[0.25206690662939485],[0.2855633751224331]
90,260429_132916/90/forecast_Wh_metrics_90d.json,[0.4838614983111112],[9.00929919213081],[0.6310739713461276],[0.724719421150224],[-0.05789154042307443],[0.499329486301538],[9.159123917921997],"[""2025-11-30T00:00:00""]",[5.85374],[0.0916222188147441],[0.10940238690309705]
120,260429_142758/120/forecast_Wh_metrics_120d.json,[1.0572338619553494],[19.0934249940224],[1.2956083146311541],[0.9815429920740519],[-2.8908062471288765],[1.0609716896108834],[22.00970011849107],"[""2025-10-31T00:00:00""]",[6.54126],[0.19339632023797843],[0.2363883353291727]
30,260429_142758/30/forecast_Wh_metrics_30d.json,[0.7565362174988807],[13.182466281228686],[1.058234423591776],[1.0175112281759524],[-2.27815572564593],[0.8390167189241834],[14.472143705459887],"[""2026-01-29T00:00:00""]",[4.72749],[0.13854229790818418],[0.16447150154585502]
60,260429_142758/60/forecast_Wh_metrics_60d.json,[1.1123602347959956],[20.08671161482904],[1.5134488686072824],[1.4897648462338196],[-5.179038893101066],[1.1368267412599102],[22.93491465895224],"[""2025-12-30T00:00:00""]",[4.57906],[0.20900777972327758],[0.23702737773625615]
90,260429_142758/90/forecast_Wh_metrics_90d.json,[0.8046562962962964],[16.384970651992628],[1.0494690035161025],[1.2052003461986218],[-2.2362936301264345],[0.8733545753264459],[14.491932200752252],"[""2025-11-30T00:00:00""]",[5.85374],[0.1523667320240426],[0.191350756914352]
120,260429_152902/120/forecast_Wh_metrics_120d.json,[0.6644401325838575],[11.897356848356534],[0.8142514076858323],[0.6168706652889849],[-0.4653320753578043],[0.6511064857374279],[12.57391589000752],"[""2025-10-31T00:00:00""]",[6.54126],[0.12154385258006382],[0.145068883357243]
30,260429_152902/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_152902/60/forecast_Wh_metrics_60d.json,[0.9632499789195156],[17.27730109471537],[1.3105732704020046],[1.2900640564456538],[-3.8895544711345336],[1.0112731131400934],[19.46987466270251],"[""2025-12-30T00:00:00""]",[4.57906],[0.18099059379750732],[0.21084955647430065]
90,260429_152902/90/forecast_Wh_metrics_90d.json,[0.8740080967741937],[17.721062023515792],[1.1399207470426154],[1.3090742788704692],[-2.2204787861478916],[0.8712180446114742],[15.789233169106184],"[""2025-11-30T00:00:00""]",[5.85374],[0.16549893175632385],[0.19088264604503205]
120,260429_162456/120/forecast_Wh_metrics_120d.json,[2.3550059523809486],[43.226432010190834],[2.8859889970488646],[2.1864032850565494],[-16.67806676880852],[2.261524923161228],[62.69195324285195],"[""2025-10-31T00:00:00""]",[6.54126],[0.4307935090980338],[0.5038759442182518]
30,260429_162456/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_162456/60/forecast_Wh_metrics_60d.json,[0.6422090675962588],[11.517259006509411],[0.8737732223420853],[0.8600995099514406],[-1.3788069211852791],[0.7053641989927074],[12.409880962824115],"[""2025-12-30T00:00:00""]",[4.57906],[0.12066836546082325],[0.14706781637717634]
90,260429_162456/90/forecast_Wh_metrics_90d.json,[0.6758519598341431],[13.758588094593154],[0.881476583326659],[1.0122794287701586],[-1.1037147889666823],[0.7041417099173579],[12.50532475114766],"[""2025-11-30T00:00:00""]",[5.85374],[0.1279768205704238],[0.15427645652086908]
120,260429_172305/120/forecast_Wh_metrics_120d.json,[24.468817522773893],[460.1558194852938],[29.985800277968412],[22.717013924807308],[-3177.0951249529617],[30.32266998871608],[89.23239574032249],"[""2025-10-31T00:00:00""]",[6.54126],[4.4760004761168855],[6.756000703465829]
30,260429_172305/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260429_172305/60/forecast_Wh_metrics_60d.json,[1.4434294382987891],[26.278921931790826],[1.9638931543686389],[1.9331601112034873],[-9.070884262817739],[1.45133483352475],[31.245323432902527],"[""2025-12-30T00:00:00""]",[4.57906],[0.2712142817127732],[0.3026020389231925]
120,260429_181433/120/forecast_Wh_metrics_120d.json,[0.8650422275175874],[15.616575247646292],[1.060083244407257],[0.8031109925836588],[-1.6861063750282619],[0.8815472543190969],[17.34174098958617],"[""2025-10-31T00:00:00""]",[6.54126],[0.1582393353755737],[0.196411921263348]
30,260429_181433/30/forecast_Wh_metrics_30d.json,[0.7031833066303189],[12.259920443632003],[0.9836049668995466],[0.9457536776331555],[-1.861166048940322],[0.7838398811831244],[13.361870944785847],"[""2026-01-29T00:00:00""]",[4.72749],[0.12877193305207996],[0.15365524824704083]
60,260429_181433/60/forecast_Wh_metrics_60d.json,[1.4434294382987491],[26.278921931790073],[1.9638931543685845],[1.9331601112034338],[-9.070884262817204],[1.4513348335247116],[31.24532343290148],"[""2025-12-30T00:00:00""]",[4.57906],[0.2712142817127656],[0.30260203892318444]
90,260429_181433/90/forecast_Wh_metrics_90d.json,[0.7386343777777774],[13.07634631917245],[0.96336024210235],[1.1063138533923609],[-1.6590101474587104],[0.7916380090912771],[14.447893470272197],"[""2025-11-30T00:00:00""]",[5.85374],[0.13986506638999882],[0.1734467723892848]
