category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
120,260505_033347/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_033347/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_033347/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_033347/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_033543/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_033543/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_033543/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_033543/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_033801/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_033801/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_033801/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_033801/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_033959/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_033959/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_033959/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_033959/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_034157/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_034157/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_034157/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_034157/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_034356/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_034356/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_034356/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_034356/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_034609/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_034609/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_034609/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_034609/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_034826/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_034826/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_034826/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_034826/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_035039/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_035039/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_035039/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_035039/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_035302/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_035302/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_035302/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_035302/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_035515/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_035515/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_035515/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_035515/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_035728/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_035728/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_035728/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_035728/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_035957/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_035957/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_035957/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_035957/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_040229/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_040229/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_040229/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_040229/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_040518/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_040518/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_040518/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_040518/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_040823/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_040823/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_040823/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_040823/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_041057/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_041057/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_041057/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
90,260505_041057/90/forecast_Wh_metrics_90d.json,[0.5583894519225757],[10.55475276042426],[0.7282766870531047],[0.8363461068636696],[-0.44683366427986426],[0.5839503769848834],[10.625088573235542],"[""2025-11-30T00:00:00""]",[5.85374],[0.10573455570750961],[0.12794270482262288]
120,260505_041333/120/forecast_Wh_metrics_120d.json,[0.6275464715555407],[12.484953988381706],[0.7690393352148794],[0.5826183435109776],[-0.3736382451026108],[0.6304057711809253],[11.439024270920912],"[""2025-10-31T00:00:00""]",[6.54126],[0.11479501626319875],[0.14045668917519968]
30,260505_041333/30/forecast_Wh_metrics_30d.json,[0.7331473064323833],[12.756377514949149],[1.0255182756422159],[0.9860540697815429],[-2.1287247253717894],[0.8196708715271482],[13.981105289548262],"[""2026-01-29T00:00:00""]",[4.72749],[0.13425915400869534],[0.1606791568901404]
60,260505_041333/60/forecast_Wh_metrics_60d.json,[0.7713437482273056],[13.783023769415312],[1.0494705640713708],[1.0330473568951484],[-2.3463587011276603],[0.8366042419383696],[15.19784221957424],"[""2025-12-30T00:00:00""]",[4.57906],[0.14493222535052847],[0.17443125013923622]
