group,rank,usage_weight,weight_method,score_column,score_value,model_name,model_parameters,transformation_parameters,ensemble,source,is_best,feature_name,raw_score,is_target,parameter_group,parameter_path,parameter_value
model_weights,1.0,0.14933366318445532,inverse_rank_from_validation_score,Score,53.21918695131613,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, '483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '9aae1fd7adc8b5c75d09536dd8a81386': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""trimmed_mean_20"", ""distance_metric"": ""mse"", ""k"": 15, ""datepart_method"": ""expanded"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""time"", ""transformations"": {""0"": ""ThetaTransformer"", ""1"": ""MaxAbsScaler"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""theta_values"": [0, 1, 2]}, ""1"": {}, ""2"": {""rows"": 168, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,True,,,,,,
model_weights,2.0,0.07466683159222766,inverse_rank_from_validation_score,Score,58.07988543541528,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}, 'c119409e58123638a040b8db0dd27709': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""dayofweek"", [365.25, 14]], ""changepoint_spacing"": 90, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": null, ""trend_phi"": 0.98, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""piecewise_polynomial"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""IntermittentOccurrence"", ""2"": ""RobustScaler"", ""3"": ""Log""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 2, ""method"": ""multiplicative"", ""strength"": 0.9, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean""}, ""1"": {""center"": ""mean""}, ""2"": {}, ""3"": {}}}'}, 'bc262bc9669fb86654750fe9a215844f': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""SLSQP""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""FFTFilter"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""cutoff"": 0.05, ""reverse"": false, ""on_transform"": true, ""on_inverse"": false}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,3.0,0.04977788772815177,inverse_rank_from_validation_score,Score,61.42394439747462,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,4.0,0.03733341579611383,inverse_rank_from_validation_score,Score,61.4239852206465,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,5.0,0.029866732636891064,inverse_rank_from_validation_score,Score,69.10896227300431,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}, 'c119409e58123638a040b8db0dd27709': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""dayofweek"", [365.25, 14]], ""changepoint_spacing"": 90, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": null, ""trend_phi"": 0.98, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""piecewise_polynomial"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""IntermittentOccurrence"", ""2"": ""RobustScaler"", ""3"": ""Log""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 2, ""method"": ""multiplicative"", ""strength"": 0.9, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean""}, ""1"": {""center"": ""mean""}, ""2"": {}, ""3"": {}}}'}, 'bc262bc9669fb86654750fe9a215844f': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""SLSQP""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""FFTFilter"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""cutoff"": 0.05, ""reverse"": false, ""on_transform"": true, ""on_inverse"": false}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}",{},1.0,model.results,False,,,,,,
model_weights,6.0,0.024888943864075884,inverse_rank_from_validation_score,Score,79.6577565960567,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,7.0,0.021333380454922186,inverse_rank_from_validation_score,Score,79.65776030725414,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,8.0,0.018666707898056915,inverse_rank_from_validation_score,Score,90.81071894562658,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, '483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '9aae1fd7adc8b5c75d09536dd8a81386': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""trimmed_mean_20"", ""distance_metric"": ""mse"", ""k"": 15, ""datepart_method"": ""expanded"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""time"", ""transformations"": {""0"": ""ThetaTransformer"", ""1"": ""MaxAbsScaler"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""theta_values"": [0, 1, 2]}, ""1"": {}, ""2"": {""rows"": 168, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,9.0,0.016592629242717254,inverse_rank_from_validation_score,Score,114.31760182008948,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, '483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '9aae1fd7adc8b5c75d09536dd8a81386': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""trimmed_mean_20"", ""distance_metric"": ""mse"", ""k"": 15, ""datepart_method"": ""expanded"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""time"", ""transformations"": {""0"": ""ThetaTransformer"", ""1"": ""MaxAbsScaler"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""theta_values"": [0, 1, 2]}, ""1"": {}, ""2"": {""rows"": 168, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'FFTFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'cutoff': 0.01, 'reverse': False, 'on_transform': False, 'on_inverse': True}, '1': {'window': None}}}",1.0,model.results,False,,,,,,
model_weights,10.0,0.014933366318445532,inverse_rank_from_validation_score,Score,127.35482775590148,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'483bc03fb7d41bd6b09ed562ac44c517': {'Model': 'SeasonalityMotif', 'ModelParameters': '{""window"": 30, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mqae"", ""k"": 15, ""datepart_method"": ""common_fourier"", ""independent"": true}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}'}, '24cd3850a170462a2cc057088ca7e802': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.001, ""amplitude_threshold"": null, ""eigenvalue_threshold"": 10}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ReplaceConstant""}, ""transformation_params"": {""0"": {""lag_1"": 2, ""method"": ""Median""}, ""1"": {""constant"": 0, ""reintroduction_model"": null, ""fillna"": ""mean""}}}'}, 'b84c6bd6b6d456fda71da12b2ef33324': {'Model': 'AverageValueNaive', 'ModelParameters': '{""method"": ""Weighted_Mean"", ""window"": null}', 'TransformationParameters': '{""fillna"": ""quadratic"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""CumSumTransformer"", ""2"": ""Constraint""}, ""transformation_params"": {""0"": {""lag"": 1, ""fill"": ""bfill""}, ""1"": {}, ""2"": {""constraint_method"": ""last_window"", ""constraint_direction"": ""upper"", ""constraint_regularization"": 0.5, ""constraint_value"": {""window"": 10, ""threshold"": 0.1}, ""bounds_only"": false, ""fillna"": null}}}'}, 'c119409e58123638a040b8db0dd27709': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""dayofweek"", [365.25, 14]], ""changepoint_spacing"": 90, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": null, ""trend_phi"": 0.98, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""piecewise_polynomial"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""IntermittentOccurrence"", ""2"": ""RobustScaler"", ""3"": ""Log""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 2, ""method"": ""multiplicative"", ""strength"": 0.9, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean""}, ""1"": {""center"": ""mean""}, ""2"": {}, ""3"": {}}}'}, 'bc262bc9669fb86654750fe9a215844f': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""SLSQP""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""FFTFilter"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""cutoff"": 0.05, ""reverse"": false, ""on_transform"": true, ""on_inverse"": false}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'ffill', 'transformations': {'0': 'FFTFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'cutoff': 0.01, 'reverse': False, 'on_transform': False, 'on_inverse': True}, '1': {'window': None}}}",1.0,model.results,False,,,,,,
